r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
19.0,19.0,3.0,0.1,0.1,0.1,978.75,positive,0,0,0,0
20.0,19.0,3.0,0.1,0.1,0.1,1008.1632653061224,positive,1,0,0,0
15.0,20.0,3.0,0.1,0.1,0.1,876.590909090909,positive,0,0,0,0
16.0,20.0,3.0,0.1,0.1,0.1,918.3333333333331,positive,0,0,0,0
17.0,20.0,3.0,0.1,0.1,0.1,958.2608695652174,positive,0,0,0,0
18.0,20.0,3.0,0.1,0.1,0.1,996.4893617021276,positive,0,0,0,0
19.0,20.0,3.0,0.1,0.1,0.1,1033.125,positive,0,0,0,0
20.0,20.0,3.0,0.1,0.1,0.1,1068.2653061224487,positive,0,0,0,0
15.0,15.0,0.3,0.1,0.3,0.1,0.0,zero,1,None,0,1
15.0,16.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
16.0,16.0,0.3,0.1,0.3,0.1,0.0,zero,1,None,0,1
15.0,17.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
16.0,17.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
15.0,18.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
16.0,18.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
17.0,18.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
18.0,18.0,0.3,0.1,0.3,0.1,0.0,zero,1,None,0,1
15.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
16.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
17.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
18.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
19.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,None,0,1
15.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
16.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
17.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
18.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
19.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
15.0,15.0,0.5,0.1,0.3,0.1,41.70212765957446,positive,0,0,0,0
16.0,15.0,0.5,0.1,0.3,0.1,36.0,positive,1,0,0,0
17.0,15.0,0.5,0.1,0.3,0.1,30.18867924528302,positive,1,0,0,0
18.0,15.0,0.5,0.1,0.3,0.1,24.28571428571429,positive,1,0,0,0
19.0,15.0,0.5,0.1,0.3,0.1,18.30508474576272,positive,1,0,0,0
15.0,16.0,0.5,0.1,0.3,0.1,44.680851063829785,positive,0,0,0,0
16.0,16.0,0.5,0.1,0.3,0.1,45.0,positive,0,0,0,0
17.0,16.0,0.5,0.1,0.3,0.1,39.24528301886792,positive,1,0,0,0
18.0,16.0,0.5,0.1,0.3,0.1,33.392857142857146,positive,1,0,0,0
19.0,16.0,0.5,0.1,0.3,0.1,27.45762711864408,positive,1,0,0,0
20.0,16.0,0.5,0.1,0.3,0.1,21.4516129032258,positive,1,0,0,0
15.0,17.0,0.5,0.1,0.3,0.1,47.659574468085104,positive,0,0,0,0
16.0,17.0,0.5,0.1,0.3,0.1,48.00000000000001,positive,0,0,0,0
17.0,17.0,0.5,0.1,0.3,0.1,48.30188679245283,positive,0,0,0,0
18.0,17.0,0.5,0.1,0.3,0.1,42.50000000000001,positive,1,0,0,0
19.0,17.0,0.5,0.1,0.3,0.1,36.61016949152543,positive,1,0,0,0
20.0,17.0,0.5,0.1,0.3,0.1,30.64516129032257,positive,1,0,0,0
15.0,18.0,0.5,0.1,0.3,0.1,50.63829787234042,positive,0,0,0,0
16.0,18.0,0.5,0.1,0.3,0.1,51.00000000000001,positive,0,0,0,0
17.0,18.0,0.5,0.1,0.3,0.1,51.32075471698114,positive,0,0,0,0
18.0,18.0,0.5,0.1,0.3,0.1,51.60714285714285,positive,0,0,0,0
19.0,18.0,0.5,0.1,0.3,0.1,45.76271186440679,positive,1,0,0,0
20.0,18.0,0.5,0.1,0.3,0.1,39.83870967741934,positive,1,0,0,0
15.0,19.0,0.5,0.1,0.3,0.1,53.61702127659574,positive,0,0,0,0
16.0,19.0,0.5,0.1,0.3,0.1,54.00000000000001,positive,0,0,0,0
17.0,19.0,0.5,0.1,0.3,0.1,54.33962264150944,positive,0,0,0,0
18.0,19.0,0.5,0.1,0.3,0.1,54.642857142857146,positive,0,0,0,0
19.0,19.0,0.5,0.1,0.3,0.1,54.91525423728815,positive,0,0,0,0
20.0,19.0,0.5,0.1,0.3,0.1,49.032258064516114,positive,1,0,0,0
15.0,20.0,0.5,0.1,0.3,0.1,56.59574468085106,positive,0,0,0,0
16.0,20.0,0.5,0.1,0.3,0.1,57.00000000000001,positive,0,0,0,0
17.0,20.0,0.5,0.1,0.3,0.1,57.358490566037744,positive,0,0,0,0
18.0,20.0,0.5,0.1,0.3,0.1,57.67857142857144,positive,0,0,0,0
19.0,20.0,0.5,0.1,0.3,0.1,57.96610169491527,positive,0,0,0,0
20.0,20.0,0.5,0.1,0.3,0.1,58.22580645161288,positive,0,0,0,0
15.0,15.0,0.7,0.1,0.3,0.1,80.0,positive,0,0,0,0
16.0,15.0,0.7,0.1,0.3,0.1,74.99999999999997,positive,1,0,0,0
17.0,15.0,0.7,0.1,0.3,0.1,69.8181818181818,positive,1,0,0,0
18.0,15.0,0.7,0.1,0.3,0.1,64.48275862068962,positive,1,0,0,0
19.0,15.0,0.7,0.1,0.3,0.1,59.01639344262291,positive,1,0,0,0
20.0,15.0,0.7,0.1,0.3,0.1,53.437499999999964,positive,1,0,0,0
15.0,16.0,0.7,0.1,0.3,0.1,85.71428571428571,positive,0,0,0,0
16.0,16.0,0.7,0.1,0.3,0.1,86.53846153846152,positive,0,0,0,0
17.0,16.0,0.7,0.1,0.3,0.1,81.45454545454544,positive,1,0,0,0
18.0,16.0,0.7,0.1,0.3,0.1,76.2068965517241,positive,1,0,0,0
19.0,16.0,0.7,0.1,0.3,0.1,70.8196721311475,positive,1,0,0,0
20.0,16.0,0.7,0.1,0.3,0.1,65.31249999999996,positive,1,0,0,0
15.0,17.0,0.7,0.1,0.3,0.1,91.42857142857142,positive,0,0,0,0
16.0,17.0,0.7,0.1,0.3,0.1,92.30769230769228,positive,0,0,0,0
17.0,17.0,0.7,0.1,0.3,0.1,93.09090909090908,positive,0,0,0,0
18.0,17.0,0.7,0.1,0.3,0.1,87.93103448275858,positive,1,0,0,0
19.0,17.0,0.7,0.1,0.3,0.1,82.62295081967208,positive,1,0,0,0
20.0,17.0,0.7,0.1,0.3,0.1,77.18749999999996,positive,1,0,0,0
15.0,18.0,0.7,0.1,0.3,0.1,97.14285714285714,positive,0,0,0,0
16.0,18.0,0.7,0.1,0.3,0.1,98.07692307692308,positive,0,0,0,0
17.0,18.0,0.7,0.1,0.3,0.1,98.9090909090909,positive,0,0,0,0
18.0,18.0,0.7,0.1,0.3,0.1,99.65517241379304,positive,0,0,0,0
19.0,18.0,0.7,0.1,0.3,0.1,94.42622950819668,positive,1,0,0,0
20.0,18.0,0.7,0.1,0.3,0.1,89.06249999999994,positive,1,0,0,0
15.0,19.0,0.7,0.1,0.3,0.1,102.85714285714285,positive,0,0,0,0
16.0,19.0,0.7,0.1,0.3,0.1,103.84615384615384,positive,0,0,0,0
17.0,19.0,0.7,0.1,0.3,0.1,104.72727272727272,positive,0,0,0,0
18.0,19.0,0.7,0.1,0.3,0.1,105.51724137931032,positive,0,0,0,0
19.0,19.0,0.7,0.1,0.3,0.1,106.22950819672126,positive,0,0,0,0
20.0,19.0,0.7,0.1,0.3,0.1,100.93749999999994,positive,1,0,0,0
15.0,20.0,0.7,0.1,0.3,0.1,108.57142857142856,positive,0,0,0,0
16.0,20.0,0.7,0.1,0.3,0.1,109.6153846153846,positive,0,0,0,0
17.0,20.0,0.7,0.1,0.3,0.1,110.54545454545456,positive,0,0,0,0
18.0,20.0,0.7,0.1,0.3,0.1,111.37931034482756,positive,0,0,0,0
19.0,20.0,0.7,0.1,0.3,0.1,112.13114754098356,positive,0,0,0,0
20.0,20.0,0.7,0.1,0.3,0.1,112.81249999999994,positive,0,0,0,0
15.0,15.0,0.9,0.1,0.3,0.1,115.29411764705884,positive,0,0,0,0
16.0,15.0,0.9,0.1,0.3,0.1,111.11111111111109,positive,1,0,0,0
17.0,15.0,0.9,0.1,0.3,0.1,106.66666666666666,positive,1,0,0,0
18.0,15.0,0.9,0.1,0.3,0.1,102.0,positive,1,0,0,0
19.0,15.0,0.9,0.1,0.3,0.1,97.14285714285712,positive,1,0,0,0
20.0,15.0,0.9,0.1,0.3,0.1,92.12121212121212,positive,1,0,0,0
15.0,16.0,0.9,0.1,0.3,0.1,123.52941176470593,positive,0,0,0,0
16.0,16.0,0.9,0.1,0.3,0.1,124.99999999999996,positive,0,0,0,0
17.0,16.0,0.9,0.1,0.3,0.1,120.7017543859649,positive,1,0,0,0
18.0,16.0,0.9,0.1,0.3,0.1,116.16666666666666,positive,1,0,0,0
19.0,16.0,0.9,0.1,0.3,0.1,111.42857142857142,positive,1,0,0,0
20.0,16.0,0.9,0.1,0.3,0.1,106.51515151515152,positive,1,0,0,0
15.0,17.0,0.9,0.1,0.3,0.1,131.76470588235298,positive,0,0,0,0
16.0,17.0,0.9,0.1,0.3,0.1,133.33333333333331,positive,0,0,0,0
17.0,17.0,0.9,0.1,0.3,0.1,134.73684210526315,positive,0,0,0,0
18.0,17.0,0.9,0.1,0.3,0.1,130.33333333333331,positive,1,0,0,0
19.0,17.0,0.9,0.1,0.3,0.1,125.71428571428572,positive,1,0,0,0
20.0,17.0,0.9,0.1,0.3,0.1,120.90909090909092,positive,1,0,0,0
15.0,18.0,0.9,0.1,0.3,0.1,140.00000000000003,positive,0,0,0,0
16.0,18.0,0.9,0.1,0.3,0.1,141.66666666666666,positive,0,0,0,0
17.0,18.0,0.9,0.1,0.3,0.1,143.1578947368421,positive,0,0,0,0
18.0,18.0,0.9,0.1,0.3,0.1,144.5,positive,0,0,0,0
19.0,18.0,0.9,0.1,0.3,0.1,139.99999999999997,positive,1,0,0,0
20.0,18.0,0.9,0.1,0.3,0.1,135.30303030303034,positive,1,0,0,0
15.0,19.0,0.9,0.1,0.3,0.1,148.2352941176471,positive,0,0,0,0
16.0,19.0,0.9,0.1,0.3,0.1,150.0,positive,0,0,0,0
17.0,19.0,0.9,0.1,0.3,0.1,151.57894736842104,positive,0,0,0,0
18.0,19.0,0.9,0.1,0.3,0.1,153.00000000000003,positive,0,0,0,0
19.0,19.0,0.9,0.1,0.3,0.1,154.28571428571428,positive,0,0,0,0
20.0,19.0,0.9,0.1,0.3,0.1,149.6969696969697,positive,1,0,0,0
15.0,20.0,0.9,0.1,0.3,0.1,156.47058823529414,positive,0,0,0,0
16.0,20.0,0.9,0.1,0.3,0.1,158.33333333333331,positive,0,0,0,0
17.0,20.0,0.9,0.1,0.3,0.1,160.0,positive,0,0,0,0
18.0,20.0,0.9,0.1,0.3,0.1,161.50000000000003,positive,0,0,0,0
19.0,20.0,0.9,0.1,0.3,0.1,162.85714285714286,positive,0,0,0,0
20.0,20.0,0.9,0.1,0.3,0.1,164.0909090909091,positive,0,0,0,0
15.0,15.0,1.0,0.1,0.3,0.1,131.92307692307693,positive,0,0,0,0
16.0,15.0,1.0,0.1,0.3,0.1,128.18181818181816,positive,1,0,0,0
17.0,15.0,1.0,0.1,0.3,0.1,124.13793103448276,positive,1,0,0,0
18.0,15.0,1.0,0.1,0.3,0.1,119.8360655737705,positive,1,0,0,0
19.0,15.0,1.0,0.1,0.3,0.1,115.31250000000004,positive,1,0,0,0
20.0,15.0,1.0,0.1,0.3,0.1,110.59701492537312,positive,1,0,0,0
15.0,16.0,1.0,0.1,0.3,0.1,141.34615384615384,positive,0,0,0,0
16.0,16.0,1.0,0.1,0.3,0.1,143.18181818181816,positive,0,0,0,0
17.0,16.0,1.0,0.1,0.3,0.1,139.31034482758622,positive,1,0,0,0
18.0,16.0,1.0,0.1,0.3,0.1,135.1639344262295,positive,1,0,0,0
19.0,16.0,1.0,0.1,0.3,0.1,130.78125000000003,positive,1,0,0,0
20.0,16.0,1.0,0.1,0.3,0.1,126.19402985074626,positive,1,0,0,0
15.0,17.0,1.0,0.1,0.3,0.1,150.76923076923077,positive,0,0,0,0
16.0,17.0,1.0,0.1,0.3,0.1,152.72727272727275,positive,0,0,0,0
17.0,17.0,1.0,0.1,0.3,0.1,154.48275862068965,positive,0,0,0,0
18.0,17.0,1.0,0.1,0.3,0.1,150.4918032786885,positive,1,0,0,0
19.0,17.0,1.0,0.1,0.3,0.1,146.25000000000006,positive,1,0,0,0
20.0,17.0,1.0,0.1,0.3,0.1,141.79104477611938,positive,1,0,0,0
15.0,18.0,1.0,0.1,0.3,0.1,160.19230769230768,positive,0,0,0,0
16.0,18.0,1.0,0.1,0.3,0.1,162.27272727272728,positive,0,0,0,0
17.0,18.0,1.0,0.1,0.3,0.1,164.1379310344828,positive,0,0,0,0
18.0,18.0,1.0,0.1,0.3,0.1,165.81967213114754,positive,0,0,0,0
19.0,18.0,1.0,0.1,0.3,0.1,161.71875000000003,positive,1,0,0,0
20.0,18.0,1.0,0.1,0.3,0.1,157.3880597014925,positive,1,0,0,0
15.0,19.0,1.0,0.1,0.3,0.1,169.6153846153846,positive,0,0,0,0
16.0,19.0,1.0,0.1,0.3,0.1,171.8181818181818,positive,0,0,0,0
17.0,19.0,1.0,0.1,0.3,0.1,173.7931034482759,positive,0,0,0,0
18.0,19.0,1.0,0.1,0.3,0.1,175.5737704918033,positive,0,0,0,0
19.0,19.0,1.0,0.1,0.3,0.1,177.18750000000003,positive,0,0,0,0
20.0,19.0,1.0,0.1,0.3,0.1,172.98507462686564,positive,1,0,0,0
15.0,20.0,1.0,0.1,0.3,0.1,179.03846153846155,positive,0,0,0,0
16.0,20.0,1.0,0.1,0.3,0.1,181.3636363636364,positive,0,0,0,0
17.0,20.0,1.0,0.1,0.3,0.1,183.44827586206893,positive,0,0,0,0
18.0,20.0,1.0,0.1,0.3,0.1,185.32786885245903,positive,0,0,0,0
19.0,20.0,1.0,0.1,0.3,0.1,187.03125000000003,positive,0,0,0,0
20.0,20.0,1.0,0.1,0.3,0.1,188.5820895522388,positive,0,0,0,0
15.0,15.0,1.5,0.1,0.3,0.1,206.31578947368425,positive,0,0,0,0
16.0,15.0,1.5,0.1,0.3,0.1,205.00000000000009,positive,1,0,0,0
17.0,15.0,1.5,0.1,0.3,0.1,203.1746031746032,positive,1,0,0,0
18.0,15.0,1.5,0.1,0.3,0.1,200.9090909090909,positive,1,0,0,0
19.0,15.0,1.5,0.1,0.3,0.1,198.26086956521743,positive,1,0,0,0
20.0,15.0,1.5,0.1,0.3,0.1,195.27777777777777,positive,1,0,0,0
15.0,16.0,1.5,0.1,0.3,0.1,221.0526315789474,positive,0,0,0,0
16.0,16.0,1.5,0.1,0.3,0.1,225.00000000000009,positive,0,0,0,0
17.0,16.0,1.5,0.1,0.3,0.1,223.49206349206355,positive,1,0,0,0
18.0,16.0,1.5,0.1,0.3,0.1,221.5151515151515,positive,1,0,0,0
19.0,16.0,1.5,0.1,0.3,0.1,219.1304347826088,positive,1,0,0,0
20.0,16.0,1.5,0.1,0.3,0.1,216.3888888888889,positive,1,0,0,0
15.0,17.0,1.5,0.1,0.3,0.1,235.7894736842105,positive,0,0,0,0
16.0,17.0,1.5,0.1,0.3,0.1,240.00000000000009,positive,0,0,0,0
17.0,17.0,1.5,0.1,0.3,0.1,243.80952380952385,positive,0,0,0,0
18.0,17.0,1.5,0.1,0.3,0.1,242.12121212121207,positive,1,0,0,0
19.0,17.0,1.5,0.1,0.3,0.1,240.00000000000009,positive,1,0,0,0
20.0,17.0,1.5,0.1,0.3,0.1,237.50000000000003,positive,1,0,0,0
15.0,18.0,1.5,0.1,0.3,0.1,250.5263157894737,positive,0,0,0,0
16.0,18.0,1.5,0.1,0.3,0.1,255.00000000000009,positive,0,0,0,0
17.0,18.0,1.5,0.1,0.3,0.1,259.0476190476191,positive,0,0,0,0
18.0,18.0,1.5,0.1,0.3,0.1,262.72727272727275,positive,0,0,0,0
19.0,18.0,1.5,0.1,0.3,0.1,260.86956521739137,positive,1,0,0,0
20.0,18.0,1.5,0.1,0.3,0.1,258.61111111111114,positive,1,0,0,0
15.0,19.0,1.5,0.1,0.3,0.1,265.2631578947369,positive,0,0,0,0
16.0,19.0,1.5,0.1,0.3,0.1,270.00000000000006,positive,0,0,0,0
17.0,19.0,1.5,0.1,0.3,0.1,274.28571428571433,positive,0,0,0,0
18.0,19.0,1.5,0.1,0.3,0.1,278.1818181818182,positive,0,0,0,0
19.0,19.0,1.5,0.1,0.3,0.1,281.7391304347827,positive,0,0,0,0
20.0,19.0,1.5,0.1,0.3,0.1,279.7222222222223,positive,1,0,0,0
15.0,20.0,1.5,0.1,0.3,0.1,280.0,positive,0,0,0,0
16.0,20.0,1.5,0.1,0.3,0.1,285.00000000000006,positive,0,0,0,0
17.0,20.0,1.5,0.1,0.3,0.1,289.5238095238096,positive,0,0,0,0
18.0,20.0,1.5,0.1,0.3,0.1,293.6363636363636,positive,0,0,0,0
19.0,20.0,1.5,0.1,0.3,0.1,297.3913043478261,positive,0,0,0,0
20.0,20.0,1.5,0.1,0.3,0.1,300.83333333333337,positive,0,0,0,0
15.0,15.0,2.0,0.1,0.3,0.1,268.7096774193549,positive,0,0,0,0
16.0,15.0,2.0,0.1,0.3,0.1,270.0,positive,1,0,0,0
17.0,15.0,2.0,0.1,0.3,0.1,270.5882352941177,positive,1,0,0,0
18.0,15.0,2.0,0.1,0.3,0.1,270.5633802816901,positive,1,0,0,0
19.0,15.0,2.0,0.1,0.3,0.1,270.0,positive,1,0,0,0
20.0,15.0,2.0,0.1,0.3,0.1,268.9610389610389,positive,1,0,0,0
15.0,16.0,2.0,0.1,0.3,0.1,287.90322580645164,positive,0,0,0,0
16.0,16.0,2.0,0.1,0.3,0.1,294.2307692307692,positive,0,0,0,0
17.0,16.0,2.0,0.1,0.3,0.1,295.2941176470588,positive,1,0,0,0
18.0,16.0,2.0,0.1,0.3,0.1,295.70422535211264,positive,1,0,0,0
19.0,16.0,2.0,0.1,0.3,0.1,295.5405405405406,positive,1,0,0,0
20.0,16.0,2.0,0.1,0.3,0.1,294.87012987012986,positive,1,0,0,0
15.0,17.0,2.0,0.1,0.3,0.1,307.0967741935484,positive,0,0,0,0
16.0,17.0,2.0,0.1,0.3,0.1,313.84615384615387,positive,0,0,0,0
17.0,17.0,2.0,0.1,0.3,0.1,319.99999999999994,positive,0,0,0,0
18.0,17.0,2.0,0.1,0.3,0.1,320.8450704225352,positive,1,0,0,0
19.0,17.0,2.0,0.1,0.3,0.1,321.0810810810811,positive,1,0,0,0
20.0,17.0,2.0,0.1,0.3,0.1,320.77922077922074,positive,1,0,0,0
15.0,18.0,2.0,0.1,0.3,0.1,326.2903225806452,positive,0,0,0,0
16.0,18.0,2.0,0.1,0.3,0.1,333.4615384615385,positive,0,0,0,0
17.0,18.0,2.0,0.1,0.3,0.1,340.0,positive,0,0,0,0
18.0,18.0,2.0,0.1,0.3,0.1,345.9859154929577,positive,0,0,0,0
19.0,18.0,2.0,0.1,0.3,0.1,346.6216216216216,positive,1,0,0,0
20.0,18.0,2.0,0.1,0.3,0.1,346.68831168831167,positive,1,0,0,0
15.0,19.0,2.0,0.1,0.3,0.1,345.48387096774195,positive,0,0,0,0
16.0,19.0,2.0,0.1,0.3,0.1,353.0769230769231,positive,0,0,0,0
17.0,19.0,2.0,0.1,0.3,0.1,360.0,positive,0,0,0,0
18.0,19.0,2.0,0.1,0.3,0.1,366.3380281690141,positive,0,0,0,0
19.0,19.0,2.0,0.1,0.3,0.1,372.1621621621621,positive,0,0,0,0
20.0,19.0,2.0,0.1,0.3,0.1,372.59740259740255,positive,1,0,0,0
15.0,20.0,2.0,0.1,0.3,0.1,364.6774193548387,positive,0,0,0,0
16.0,20.0,2.0,0.1,0.3,0.1,372.6923076923077,positive,0,0,0,0
17.0,20.0,2.0,0.1,0.3,0.1,380.0,positive,0,0,0,0
18.0,20.0,2.0,0.1,0.3,0.1,386.69014084507046,positive,0,0,0,0
19.0,20.0,2.0,0.1,0.3,0.1,392.8378378378378,positive,0,0,0,0
20.0,20.0,2.0,0.1,0.3,0.1,398.5064935064934,positive,0,0,0,0
15.0,15.0,2.5,0.1,0.3,0.1,321.79104477611946,positive,0,0,0,0
16.0,15.0,2.5,0.1,0.3,0.1,325.7142857142857,positive,1,0,0,0
17.0,15.0,2.5,0.1,0.3,0.1,328.76712328767115,positive,1,0,0,0
18.0,15.0,2.5,0.1,0.3,0.1,331.05263157894734,positive,1,0,0,0
19.0,15.0,2.5,0.1,0.3,0.1,332.65822784810126,positive,1,0,0,0
20.0,15.0,2.5,0.1,0.3,0.1,333.6585365853659,positive,1,0,0,0
15.0,16.0,2.5,0.1,0.3,0.1,344.7761194029852,positive,0,0,0,0
16.0,16.0,2.5,0.1,0.3,0.1,353.5714285714285,positive,0,0,0,0
17.0,16.0,2.5,0.1,0.3,0.1,357.2602739726027,positive,1,0,0,0
18.0,16.0,2.5,0.1,0.3,0.1,360.13157894736844,positive,1,0,0,0
19.0,16.0,2.5,0.1,0.3,0.1,362.27848101265823,positive,1,0,0,0
20.0,16.0,2.5,0.1,0.3,0.1,363.780487804878,positive,1,0,0,0
15.0,17.0,2.5,0.1,0.3,0.1,367.7611940298508,positive,0,0,0,0
16.0,17.0,2.5,0.1,0.3,0.1,377.1428571428572,positive,0,0,0,0
17.0,17.0,2.5,0.1,0.3,0.1,385.7534246575341,positive,0,0,0,0
18.0,17.0,2.5,0.1,0.3,0.1,389.2105263157894,positive,1,0,0,0
19.0,17.0,2.5,0.1,0.3,0.1,391.8987341772152,positive,1,0,0,0
20.0,17.0,2.5,0.1,0.3,0.1,393.9024390243902,positive,1,0,0,0
15.0,18.0,2.5,0.1,0.3,0.1,390.7462686567165,positive,0,0,0,0
16.0,18.0,2.5,0.1,0.3,0.1,400.7142857142857,positive,0,0,0,0
17.0,18.0,2.5,0.1,0.3,0.1,409.8630136986301,positive,0,0,0,0
18.0,18.0,2.5,0.1,0.3,0.1,418.28947368421046,positive,0,0,0,0
19.0,18.0,2.5,0.1,0.3,0.1,421.5189873417721,positive,1,0,0,0
20.0,18.0,2.5,0.1,0.3,0.1,424.0243902439024,positive,1,0,0,0
15.0,19.0,2.5,0.1,0.3,0.1,413.7313432835822,positive,0,0,0,0
16.0,19.0,2.5,0.1,0.3,0.1,424.2857142857143,positive,0,0,0,0
17.0,19.0,2.5,0.1,0.3,0.1,433.972602739726,positive,0,0,0,0
18.0,19.0,2.5,0.1,0.3,0.1,442.8947368421052,positive,0,0,0,0
19.0,19.0,2.5,0.1,0.3,0.1,451.139240506329,positive,0,0,0,0
20.0,19.0,2.5,0.1,0.3,0.1,454.1463414634146,positive,1,0,0,0
15.0,20.0,2.5,0.1,0.3,0.1,436.71641791044783,positive,0,0,0,0
16.0,20.0,2.5,0.1,0.3,0.1,447.8571428571429,positive,0,0,0,0
17.0,20.0,2.5,0.1,0.3,0.1,458.0821917808219,positive,0,0,0,0
18.0,20.0,2.5,0.1,0.3,0.1,467.5,positive,0,0,0,0
19.0,20.0,2.5,0.1,0.3,0.1,476.2025316455697,positive,0,0,0,0
20.0,20.0,2.5,0.1,0.3,0.1,484.2682926829268,positive,0,0,0,0
15.0,15.0,3.0,0.1,0.3,0.1,367.5,positive,0,0,0,0
16.0,15.0,3.0,0.1,0.3,0.1,374.0,positive,1,0,0,0
17.0,15.0,3.0,0.1,0.3,0.1,379.4871794871795,positive,1,0,0,0
18.0,15.0,3.0,0.1,0.3,0.1,384.074074074074,positive,1,0,0,0
19.0,15.0,3.0,0.1,0.3,0.1,387.8571428571428,positive,1,0,0,0
20.0,15.0,3.0,0.1,0.3,0.1,390.91954022988506,positive,1,0,0,0
15.0,16.0,3.0,0.1,0.3,0.1,393.75,positive,0,0,0,0
16.0,16.0,3.0,0.1,0.3,0.1,405.0,positive,0,0,0,0
17.0,16.0,3.0,0.1,0.3,0.1,411.2820512820513,positive,1,0,0,0
18.0,16.0,3.0,0.1,0.3,0.1,416.6049382716049,positive,1,0,0,0
19.0,16.0,3.0,0.1,0.3,0.1,421.0714285714285,positive,1,0,0,0
20.0,16.0,3.0,0.1,0.3,0.1,424.7701149425287,positive,1,0,0,0
15.0,17.0,3.0,0.1,0.3,0.1,420.0,positive,0,0,0,0
16.0,17.0,3.0,0.1,0.3,0.1,432.0,positive,0,0,0,0
17.0,17.0,3.0,0.1,0.3,0.1,443.07692307692304,positive,0,0,0,0
18.0,17.0,3.0,0.1,0.3,0.1,449.1358024691357,positive,1,0,0,0
19.0,17.0,3.0,0.1,0.3,0.1,454.2857142857142,positive,1,0,0,0
20.0,17.0,3.0,0.1,0.3,0.1,458.6206896551724,positive,1,0,0,0
15.0,18.0,3.0,0.1,0.3,0.1,446.25,positive,0,0,0,0
16.0,18.0,3.0,0.1,0.3,0.1,459.00000000000006,positive,0,0,0,0
17.0,18.0,3.0,0.1,0.3,0.1,470.7692307692308,positive,0,0,0,0
18.0,18.0,3.0,0.1,0.3,0.1,481.6666666666666,positive,0,0,0,0
19.0,18.0,3.0,0.1,0.3,0.1,487.5,positive,1,0,0,0
20.0,18.0,3.0,0.1,0.3,0.1,492.4712643678161,positive,1,0,0,0
15.0,19.0,3.0,0.1,0.3,0.1,472.5,positive,0,0,0,0
16.0,19.0,3.0,0.1,0.3,0.1,486.00000000000006,positive,0,0,0,0
17.0,19.0,3.0,0.1,0.3,0.1,498.4615384615385,positive,0,0,0,0
18.0,19.0,3.0,0.1,0.3,0.1,510.0,positive,0,0,0,0
19.0,19.0,3.0,0.1,0.3,0.1,520.7142857142857,positive,0,0,0,0
20.0,19.0,3.0,0.1,0.3,0.1,526.3218390804599,positive,1,0,0,0
15.0,20.0,3.0,0.1,0.3,0.1,498.75,positive,0,0,0,0
16.0,20.0,3.0,0.1,0.3,0.1,513.0,positive,0,0,0,0
17.0,20.0,3.0,0.1,0.3,0.1,526.1538461538462,positive,0,0,0,0
18.0,20.0,3.0,0.1,0.3,0.1,538.3333333333333,positive,0,0,0,0
19.0,20.0,3.0,0.1,0.3,0.1,549.6428571428572,positive,0,0,0,0
20.0,20.0,3.0,0.1,0.3,0.1,560.1724137931035,positive,0,0,0,0
15.0,15.0,0.5,0.1,0.5,0.1,0.0,zero,1,None,0,1
15.0,16.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
16.0,16.0,0.5,0.1,0.5,0.1,0.0,zero,1,None,0,1
15.0,17.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
16.0,17.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
17.0,17.0,0.5,0.1,0.5,0.1,0.0,zero,1,None,0,1
15.0,18.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
16.0,18.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
17.0,18.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
18.0,18.0,0.5,0.1,0.5,0.1,0.0,zero,1,None,0,1
15.0,19.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
16.0,19.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
17.0,19.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
18.0,19.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
19.0,19.0,0.5,0.1,0.5,0.1,0.0,zero,1,None,0,1
15.0,20.0,0.5,0.1,0.5,0.1,0.0,zero,1,0,0,0
