r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
20.0,16.0,1.5,1.0,0.3,0.9,22.8270275982459,positive,1,1,0,1
15.0,17.0,1.5,1.0,0.3,0.9,27.04037467075496,positive,1,0,0,0
16.0,17.0,1.5,1.0,0.3,0.9,27.508206729215395,positive,1,0,0,0
17.0,17.0,1.5,1.0,0.3,0.9,27.93147951533346,positive,1,0,0,0
18.0,17.0,1.5,1.0,0.3,0.9,28.316249773887414,positive,1,1,0,1
19.0,17.0,1.5,1.0,0.3,0.9,28.257918403384743,positive,1,1,0,1
20.0,17.0,1.5,1.0,0.3,0.9,26.711903532274707,positive,1,1,0,1
15.0,18.0,1.5,1.0,0.3,0.9,28.73320939462032,positive,1,0,0,0
16.0,18.0,1.5,1.0,0.3,0.9,29.23028407596998,positive,1,0,0,0
17.0,18.0,1.5,1.0,0.3,0.9,29.680015696493143,positive,1,0,0,0
18.0,18.0,1.5,1.0,0.3,0.9,30.088857736852088,positive,1,0,0,0
19.0,18.0,1.5,1.0,0.3,0.9,30.462130752563407,positive,1,1,0,1
20.0,18.0,1.5,1.0,0.3,0.9,30.596888712321608,positive,1,1,0,1
15.0,19.0,1.5,1.0,0.3,0.9,30.42605977307721,positive,1,0,0,0
16.0,19.0,1.5,1.0,0.3,0.9,30.9523745881212,positive,1,0,0,0
17.0,19.0,1.5,1.0,0.3,0.9,31.4285636319202,positive,1,0,0,0
18.0,19.0,1.5,1.0,0.3,0.9,31.861458765305205,positive,1,0,0,0
19.0,19.0,1.5,1.0,0.3,0.9,32.256708221278814,positive,1,0,0,0
20.0,19.0,1.5,1.0,0.3,0.9,32.61900432133316,positive,1,0,0,0
15.0,20.0,1.5,1.0,0.3,0.9,32.11892468883045,positive,1,0,0,0
16.0,20.0,1.5,1.0,0.3,0.9,32.67447841300779,positive,1,0,0,0
17.0,20.0,1.5,1.0,0.3,0.9,33.177122766702624,positive,1,0,0,0
18.0,20.0,1.5,1.0,0.3,0.9,33.63406996111696,positive,1,0,0,0
19.0,20.0,1.5,1.0,0.3,0.9,34.05128257970017,positive,1,0,0,0
20.0,20.0,1.5,1.0,0.3,0.9,34.43372356041157,positive,1,0,0,0
15.0,15.0,2.0,1.0,0.3,0.9,30.58740431015203,positive,1,0,0,0
16.0,15.0,2.0,1.0,0.3,0.9,31.243542268050305,positive,1,1,0,1
17.0,15.0,2.0,1.0,0.3,0.9,31.113993386836945,positive,1,1,0,1
18.0,15.0,2.0,1.0,0.3,0.9,29.98351981650637,positive,1,1,0,1
19.0,15.0,2.0,1.0,0.3,0.9,28.75782470776221,positive,1,1,0,1
20.0,15.0,2.0,1.0,0.3,0.9,27.44808129140684,positive,1,1,0,1
15.0,16.0,2.0,1.0,0.3,0.9,32.77539614269166,positive,1,0,0,0
16.0,16.0,2.0,1.0,0.3,0.9,33.47844575195225,positive,1,0,0,0
17.0,16.0,2.0,1.0,0.3,0.9,34.11942823746069,positive,1,1,0,1
18.0,16.0,2.0,1.0,0.3,0.9,34.15090238596683,positive,1,1,0,1
19.0,16.0,2.0,1.0,0.3,0.9,32.989865200648964,positive,1,1,0,1
20.0,16.0,2.0,1.0,0.3,0.9,31.739650070953623,positive,1,1,0,1
15.0,17.0,2.0,1.0,0.3,0.9,34.96340451343862,positive,1,0,0,0
16.0,17.0,2.0,1.0,0.3,0.9,35.71333157164945,positive,1,0,0,0
17.0,17.0,2.0,1.0,0.3,0.9,36.39708064976685,positive,1,0,0,0
18.0,17.0,2.0,1.0,0.3,0.9,37.023021608253714,positive,1,1,0,1
19.0,17.0,2.0,1.0,0.3,0.9,37.22208615220768,positive,1,1,0,1
20.0,17.0,2.0,1.0,0.3,0.9,36.03158679707868,positive,1,1,0,1
15.0,18.0,2.0,1.0,0.3,0.9,37.15143067678342,positive,1,0,0,0
16.0,18.0,2.0,1.0,0.3,0.9,37.94822922378326,positive,1,0,0,0
17.0,18.0,2.0,1.0,0.3,0.9,38.67472139348617,positive,1,0,0,0
18.0,18.0,2.0,1.0,0.3,0.9,39.33981294451974,positive,1,0,0,0
19.0,18.0,2.0,1.0,0.3,0.9,39.95095248186515,positive,1,1,0,1
20.0,18.0,2.0,1.0,0.3,0.9,40.32339635920069,positive,1,1,0,1
15.0,19.0,2.0,1.0,0.3,0.9,39.33947252513447,positive,1,0,0,0
16.0,19.0,2.0,1.0,0.3,0.9,40.18314217930432,positive,1,0,0,0
17.0,19.0,2.0,1.0,0.3,0.9,40.95236964205191,positive,1,0,0,0
18.0,19.0,2.0,1.0,0.3,0.9,41.65658950160188,positive,1,0,0,0
19.0,19.0,2.0,1.0,0.3,0.9,42.303706367326754,positive,1,0,0,0
20.0,19.0,2.0,1.0,0.3,0.9,42.90037643895348,positive,1,0,0,0
15.0,20.0,2.0,1.0,0.3,0.9,41.52752541406071,positive,1,0,0,0
16.0,20.0,2.0,1.0,0.3,0.9,42.41806643782388,positive,1,0,0,0
17.0,20.0,2.0,1.0,0.3,0.9,43.23003126206086,positive,1,0,0,0
18.0,20.0,2.0,1.0,0.3,0.9,43.97337691768031,positive,1,0,0,0
19.0,20.0,2.0,1.0,0.3,0.9,44.65644945865426,positive,1,0,0,0
20.0,20.0,2.0,1.0,0.3,0.9,45.2862892239886,positive,1,0,0,0
15.0,15.0,2.5,1.0,0.3,0.9,36.48532804204926,positive,1,0,0,0
16.0,15.0,2.5,1.0,0.3,0.9,37.39737228496237,positive,1,1,0,1
17.0,15.0,2.5,1.0,0.3,0.9,37.56222350616556,positive,1,1,0,1
18.0,15.0,2.5,1.0,0.3,0.9,36.77672035058675,positive,1,1,0,1
19.0,15.0,2.5,1.0,0.3,0.9,35.877241701561026,positive,1,1,0,1
20.0,15.0,2.5,1.0,0.3,0.9,34.87635288010236,positive,1,1,0,1
15.0,16.0,2.5,1.0,0.3,0.9,39.09460509208344,positive,1,0,0,0
16.0,16.0,2.5,1.0,0.3,0.9,40.07184897182413,positive,1,0,0,0
17.0,16.0,2.5,1.0,0.3,0.9,40.96872878792176,positive,1,1,0,1
18.0,16.0,2.5,1.0,0.3,0.9,41.28036039005843,positive,1,1,0,1
19.0,16.0,2.5,1.0,0.3,0.9,40.46309151762081,positive,1,1,0,1
20.0,16.0,2.5,1.0,0.3,0.9,39.53829293506694,positive,1,1,0,1
15.0,17.0,2.5,1.0,0.3,0.9,41.70389368855767,positive,1,0,0,0
16.0,17.0,2.5,1.0,0.3,0.9,42.74629429972766,positive,1,0,0,0
17.0,17.0,2.5,1.0,0.3,0.9,43.70301309246885,positive,1,0,0,0
18.0,17.0,2.5,1.0,0.3,0.9,44.58416548869381,positive,1,1,0,1
19.0,17.0,2.5,1.0,0.3,0.9,45.0490079058366,positive,1,1,0,1
20.0,17.0,2.5,1.0,0.3,0.9,44.20051593759421,positive,1,1,0,1
15.0,18.0,2.5,1.0,0.3,0.9,44.31320043125783,positive,1,0,0,0
16.0,18.0,2.5,1.0,0.3,0.9,45.42075477741381,positive,1,0,0,0
17.0,18.0,2.5,1.0,0.3,0.9,46.43727426727455,positive,1,0,0,0
18.0,18.0,2.5,1.0,0.3,0.9,47.37353512422237,positive,1,0,0,0
19.0,18.0,2.5,1.0,0.3,0.9,48.23865706156627,positive,1,1,0,1
20.0,18.0,2.5,1.0,0.3,0.9,48.86245125438834,positive,1,1,0,1
15.0,19.0,2.5,1.0,0.3,0.9,46.92252328526271,positive,1,0,0,0
16.0,19.0,2.5,1.0,0.3,0.9,48.09522814278837,positive,1,0,0,0
17.0,19.0,2.5,1.0,0.3,0.9,49.1715458444601,positive,1,0,0,0
18.0,19.0,2.5,1.0,0.3,0.9,50.16288883038259,positive,1,0,0,0
19.0,19.0,2.5,1.0,0.3,0.9,51.07893041686928,positive,1,0,0,0
20.0,19.0,2.5,1.0,0.3,0.9,51.92792340730547,positive,1,0,0,0
15.0,20.0,2.5,1.0,0.3,0.9,49.5318566665597,positive,1,0,0,0
16.0,20.0,2.5,1.0,0.3,0.9,50.769712628825296,positive,1,0,0,0
17.0,20.0,2.5,1.0,0.3,0.9,51.90582851184027,positive,1,0,0,0
18.0,20.0,2.5,1.0,0.3,0.9,52.95224834823909,positive,1,0,0,0
19.0,20.0,2.5,1.0,0.3,0.9,53.91918877284257,positive,1,0,0,0
20.0,20.0,2.5,1.0,0.3,0.9,54.81537403469206,positive,1,0,0,0
15.0,15.0,3.0,1.0,0.3,0.9,41.5640967904578,positive,1,0,0,0
16.0,15.0,3.0,1.0,0.3,0.9,42.730692662369,positive,1,1,0,1
17.0,15.0,3.0,1.0,0.3,0.9,43.181756123898566,positive,1,1,0,1
18.0,15.0,3.0,1.0,0.3,0.9,42.72460270645094,positive,1,1,0,1
19.0,15.0,3.0,1.0,0.3,0.9,42.137637015490746,positive,1,1,0,1
20.0,15.0,3.0,1.0,0.3,0.9,41.43435309322998,positive,1,1,0,1
15.0,16.0,3.0,1.0,0.3,0.9,44.53614258953454,positive,1,0,0,0
16.0,16.0,3.0,1.0,0.3,0.9,45.78613071556892,positive,1,0,0,0
17.0,16.0,3.0,1.0,0.3,0.9,46.93991576632583,positive,1,1,0,1
18.0,16.0,3.0,1.0,0.3,0.9,47.52809752127691,positive,1,1,0,1
19.0,16.0,3.0,1.0,0.3,0.9,47.04037982302184,positive,1,1,0,1
20.0,16.0,3.0,1.0,0.3,0.9,46.42937697436053,positive,1,1,0,1
15.0,17.0,3.0,1.0,0.3,0.9,47.50820321335388,positive,1,0,0,0
16.0,17.0,3.0,1.0,0.3,0.9,48.84153047127368,positive,1,0,0,0
17.0,17.0,3.0,1.0,0.3,0.9,50.07228642396218,positive,1,0,0,0
18.0,17.0,3.0,1.0,0.3,0.9,51.21183402121128,positive,1,1,0,1
19.0,17.0,3.0,1.0,0.3,0.9,51.94310459504307,positive,1,1,0,1
20.0,17.0,3.0,1.0,0.3,0.9,51.42462937796932,positive,1,1,0,1
15.0,18.0,3.0,1.0,0.3,0.9,50.48028226625498,positive,1,0,0,0
16.0,18.0,3.0,1.0,0.3,0.9,51.89694301530798,positive,1,0,0,0
17.0,18.0,3.0,1.0,0.3,0.9,53.20462983155922,positive,1,0,0,0
18.0,18.0,3.0,1.0,0.3,0.9,54.41544088220691,positive,1,0,0,0
19.0,18.0,3.0,1.0,0.3,0.9,55.53973287294578,positive,1,1,0,1
20.0,18.0,3.0,1.0,0.3,0.9,56.41946892151246,positive,1,1,0,1
15.0,19.0,3.0,1.0,0.3,0.9,53.45237178409615,positive,1,0,0,0
16.0,19.0,3.0,1.0,0.3,0.9,54.95236860912734,positive,1,0,0,0
17.0,19.0,3.0,1.0,0.3,0.9,56.33698096498135,positive,1,0,0,0
18.0,19.0,3.0,1.0,0.3,0.9,57.61902398268616,positive,1,0,0,0
19.0,19.0,3.0,1.0,0.3,0.9,58.80948611700766,positive,1,0,0,0
20.0,19.0,3.0,1.0,0.3,0.9,59.91781753073673,positive,1,0,0,0
15.0,20.0,3.0,1.0,0.3,0.9,56.42447723491138,positive,1,0,0,0
16.0,20.0,3.0,1.0,0.3,0.9,58.00780833287958,positive,1,0,0,0
17.0,20.0,3.0,1.0,0.3,0.9,59.46934342767253,positive,1,0,0,0
18.0,20.0,3.0,1.0,0.3,0.9,60.822616628075046,positive,1,0,0,0
19.0,20.0,3.0,1.0,0.3,0.9,62.0792229226279,positive,1,0,0,0
20.0,20.0,3.0,1.0,0.3,0.9,63.2491605784745,positive,1,0,0,0
15.0,18.0,2.5,0.1,0.5,0.9,-12.766285982623575,negative,1,1,0,1
15.0,19.0,2.5,0.1,0.5,0.9,-14.749600912173728,negative,1,1,0,1
16.0,19.0,2.5,0.1,0.5,0.9,-13.681817828643322,negative,1,1,0,1
15.0,20.0,2.5,0.1,0.5,0.9,-16.804510899748784,negative,1,1,0,1
16.0,20.0,2.5,0.1,0.5,0.9,-15.675324324563755,negative,1,1,0,1
17.0,20.0,2.5,0.1,0.5,0.9,-14.610389263605573,negative,1,1,0,1
15.0,15.0,3.0,0.1,0.5,0.9,-6.150122934900471,negative,1,1,0,1
15.0,16.0,3.0,0.1,0.5,0.9,-7.6132074378888515,negative,1,1,0,1
16.0,16.0,3.0,0.1,0.5,0.9,-6.873315251503611,negative,1,1,0,1
15.0,17.0,3.0,0.1,0.5,0.9,-9.169810947262295,negative,1,1,0,1
16.0,17.0,3.0,0.1,0.5,0.9,-8.35644168350742,negative,1,1,0,1
17.0,17.0,3.0,0.1,0.5,0.9,-7.614133681798156,negative,1,1,0,1
15.0,18.0,3.0,0.1,0.5,0.9,-10.809143300543075,negative,1,1,0,1
16.0,18.0,3.0,0.1,0.5,0.9,-9.92473528108177,negative,1,1,0,1
17.0,18.0,3.0,0.1,0.5,0.9,-9.115186343141437,negative,1,1,0,1
18.0,18.0,3.0,0.1,0.5,0.9,-8.370732260852954,negative,1,1,0,1
15.0,19.0,3.0,0.1,0.5,0.9,-12.522012165941524,negative,1,1,0,1
16.0,19.0,3.0,0.1,0.5,0.9,-11.568732784504704,negative,1,1,0,1
17.0,19.0,3.0,0.1,0.5,0.9,-10.694110569449403,negative,1,1,0,1
18.0,19.0,3.0,0.1,0.5,0.9,-9.88788589453738,negative,1,1,0,1
19.0,19.0,3.0,0.1,0.5,0.9,-9.141509068547537,negative,1,1,0,1
15.0,20.0,3.0,0.1,0.5,0.9,-14.300538629232944,negative,1,1,0,1
16.0,20.0,3.0,0.1,0.5,0.9,-13.280323060356984,negative,1,1,0,1
17.0,20.0,3.0,0.1,0.5,0.9,-12.342562740710369,negative,1,1,0,1
18.0,20.0,3.0,0.1,0.5,0.9,-11.476502644378495,negative,1,1,0,1
19.0,20.0,3.0,0.1,0.5,0.9,-10.673180246234532,negative,1,1,0,1
20.0,20.0,3.0,0.1,0.5,0.9,-9.92506702323098,negative,1,1,0,1
15.0,20.0,1.5,0.3,0.5,0.9,-0.4879678441089947,negative,1,1,0,1
15.0,17.0,2.0,0.3,0.5,0.9,3.383306307120762,positive,1,1,0,1
15.0,18.0,2.0,0.3,0.5,0.9,3.742423870552428,positive,1,1,0,1
16.0,18.0,2.0,0.3,0.5,0.9,3.666187778645502,positive,1,1,0,1
15.0,19.0,2.0,0.3,0.5,0.9,4.089465749239008,positive,1,1,0,1
16.0,19.0,2.0,0.3,0.5,0.9,4.043745391890933,positive,1,1,0,1
17.0,19.0,2.0,0.3,0.5,0.9,3.9480515488893686,positive,1,1,0,1
15.0,20.0,2.0,0.3,0.5,0.9,4.426078348916353,positive,1,1,0,1
16.0,20.0,2.0,0.3,0.5,0.9,4.410322770502065,positive,1,1,0,1
17.0,20.0,2.0,0.3,0.5,0.9,4.342148451896331,positive,1,1,0,1
18.0,20.0,2.0,0.3,0.5,0.9,4.229043300230124,positive,1,1,0,1
15.0,15.0,2.5,0.3,0.5,0.9,6.068110851321444,positive,1,1,0,1
15.0,16.0,2.5,0.3,0.5,0.9,6.830408418898034,positive,1,1,0,1
16.0,16.0,2.5,0.3,0.5,0.9,6.66666606797899,positive,1,1,0,1
15.0,17.0,2.5,0.3,0.5,0.9,7.578946618040215,positive,1,1,0,1
16.0,17.0,2.5,0.3,0.5,0.9,7.456139443984171,positive,1,1,0,1
17.0,17.0,2.5,0.3,0.5,0.9,7.271511517393986,positive,1,1,0,1
15.0,18.0,2.5,0.3,0.5,0.9,8.315788815641202,positive,1,1,0,1
16.0,18.0,2.5,0.3,0.5,0.9,8.233332635538627,positive,1,1,0,1
17.0,18.0,2.5,0.3,0.5,0.9,8.0857134025128,positive,1,1,0,1
18.0,18.0,2.5,0.3,0.5,0.9,7.881817585981339,positive,1,1,0,1
19.0,18.0,2.5,0.3,0.5,0.9,7.628985069629117,positive,1,1,0,1
15.0,19.0,2.5,0.3,0.5,0.9,9.042605888303235,positive,1,1,0,1
16.0,19.0,2.5,0.3,0.5,0.9,8.999999415753306,positive,1,1,0,1
17.0,19.0,2.5,0.3,0.5,0.9,8.888888232380891,positive,1,1,0,1
18.0,19.0,2.5,0.3,0.5,0.9,8.71861385350885,positive,1,1,0,1
19.0,19.0,2.5,0.3,0.5,0.9,8.49689381282219,positive,1,1,0,1
20.0,19.0,2.5,0.3,0.5,0.9,8.230158285380446,positive,1,1,0,1
15.0,20.0,2.5,0.3,0.5,0.9,9.76076433178972,positive,1,1,0,1
16.0,20.0,2.5,0.3,0.5,0.9,9.757574719584388,positive,1,1,0,1
17.0,20.0,2.5,0.3,0.5,0.9,9.68253861056694,positive,1,1,0,1
18.0,20.0,2.5,0.3,0.5,0.9,9.545453921828942,positive,1,1,0,1
19.0,20.0,2.5,0.3,0.5,0.9,9.354412850825057,positive,1,1,0,1
20.0,20.0,2.5,0.3,0.5,0.9,9.116161016412873,positive,1,1,0,1
15.0,15.0,3.0,0.3,0.5,0.9,9.664358939531716,positive,1,1,0,1
16.0,15.0,3.0,0.3,0.5,0.9,9.50864991826882,positive,1,1,0,1
17.0,15.0,3.0,0.3,0.5,0.9,9.283421453511249,positive,1,1,0,1
18.0,15.0,3.0,0.3,0.5,0.9,8.997742539216091,positive,1,1,0,1
15.0,16.0,3.0,0.3,0.5,0.9,10.748365309722224,positive,1,1,0,1
16.0,16.0,3.0,0.3,0.5,0.9,10.644256787804537,positive,1,1,0,1
17.0,16.0,3.0,0.3,0.5,0.9,10.466428385631517,positive,1,1,0,1
18.0,16.0,3.0,0.3,0.5,0.9,10.224494558175262,positive,1,1,0,1
19.0,16.0,3.0,0.3,0.5,0.9,9.926469758410027,positive,1,1,0,1
15.0,17.0,3.0,0.3,0.5,0.9,11.820432195132812,positive,1,1,0,1
16.0,17.0,3.0,0.3,0.5,0.9,11.767358901292338,positive,1,1,0,1
17.0,17.0,3.0,0.3,0.5,0.9,11.636362723951404,positive,1,1,0,1
18.0,17.0,3.0,0.3,0.5,0.9,11.437608747672051,positive,1,1,0,1
19.0,17.0,3.0,0.3,0.5,0.9,11.17956549336976,positive,1,1,0,1
20.0,17.0,3.0,0.3,0.5,0.9,10.869348986589351,positive,1,1,0,1
15.0,18.0,3.0,0.3,0.5,0.9,12.882351834321252,positive,1,1,0,1
16.0,18.0,3.0,0.3,0.5,0.9,12.87983078324324,positive,1,1,0,1
17.0,18.0,3.0,0.3,0.5,0.9,12.795186514459408,positive,1,1,0,1
18.0,18.0,3.0,0.3,0.5,0.9,12.639129522142186,positive,1,1,0,1
19.0,18.0,3.0,0.3,0.5,0.9,12.420587602383872,positive,1,1,0,1
20.0,18.0,3.0,0.3,0.5,0.9,12.14705771879616,positive,1,1,0,1
15.0,19.0,3.0,0.3,0.5,0.9,13.935573160395904,positive,1,1,0,1
16.0,19.0,3.0,0.3,0.5,0.9,13.983192300002276,positive,1,1,0,1
17.0,19.0,3.0,0.3,0.5,0.9,13.94448580837663,positive,1,1,0,1
18.0,19.0,3.0,0.3,0.5,0.9,13.830714261205555,positive,1,1,0,1
19.0,19.0,3.0,0.3,0.5,0.9,13.651259588852351,positive,1,1,0,1
20.0,19.0,3.0,0.3,0.5,0.9,13.414004956563698,positive,1,1,0,1
15.0,20.0,3.0,0.3,0.5,0.9,14.981282310411071,positive,1,1,0,1
16.0,20.0,3.0,0.3,0.5,0.9,15.078685123881437,positive,1,1,0,1
17.0,20.0,3.0,0.3,0.5,0.9,15.085560619251654,positive,1,1,0,1
18.0,20.0,3.0,0.3,0.5,0.9,15.01371672044061,positive,1,1,0,1
19.0,20.0,3.0,0.3,0.5,0.9,14.872994032969864,positive,1,1,0,1
20.0,20.0,3.0,0.3,0.5,0.9,14.671656833934051,positive,1,1,0,1
15.0,20.0,0.9,0.5,0.5,0.9,-0.1369278701427587,negative,1,0,0,0
15.0,19.0,1.0,0.5,0.5,0.9,0.8409087214587663,positive,1,0,0,0
15.0,20.0,1.0,0.5,0.5,0.9,0.9874256208106588,positive,1,0,0,0
15.0,16.0,1.5,0.5,0.5,0.9,4.409470995142917,positive,1,1,0,1
15.0,17.0,1.5,0.5,0.5,0.9,5.2303054726193645,positive,1,1,0,1
15.0,18.0,1.5,0.5,0.5,0.9,6.045737165236461,positive,1,1,0,1
16.0,18.0,1.5,0.5,0.5,0.9,5.573821462996664,positive,1,1,0,1
15.0,19.0,1.5,0.5,0.5,0.9,6.8565850056040505,positive,1,0,0,0
16.0,19.0,1.5,0.5,0.5,0.9,6.404956815003132,positive,1,1,0,1
17.0,19.0,1.5,0.5,0.5,0.9,5.915613862264134,positive,1,1,0,1
15.0,20.0,1.5,0.5,0.5,0.9,7.663510389171537,positive,1,0,0,0
16.0,20.0,1.5,0.5,0.5,0.9,7.2319328405208285,positive,1,1,0,1
17.0,20.0,1.5,0.5,0.5,0.9,6.760763541778881,positive,1,1,0,1
18.0,20.0,1.5,0.5,0.5,0.9,6.255942625088403,positive,1,1,0,1
15.0,15.0,2.0,0.5,0.5,0.9,8.0699576899446,positive,1,1,0,1
16.0,15.0,2.0,0.5,0.5,0.9,7.494786778972868,positive,1,1,0,1
15.0,16.0,2.0,0.5,0.5,0.9,9.348691647991911,positive,1,1,0,1
16.0,16.0,2.0,0.5,0.5,0.9,8.8042658739641,positive,1,1,0,1
17.0,16.0,2.0,0.5,0.5,0.9,8.211058152277372,positive,1,1,0,1
15.0,17.0,2.0,0.5,0.5,0.9,10.622686075856558,positive,1,1,0,1
16.0,17.0,2.0,0.5,0.5,0.9,10.108732578528356,positive,1,1,0,1
17.0,17.0,2.0,0.5,0.5,0.9,9.54316492019606,positive,1,1,0,1
18.0,17.0,2.0,0.5,0.5,0.9,8.933359078062121,positive,1,1,0,1
15.0,18.0,2.0,0.5,0.5,0.9,11.89269914972852,positive,1,1,0,1
16.0,18.0,2.0,0.5,0.5,0.9,11.40898470872708,positive,1,1,0,1
17.0,18.0,2.0,0.5,0.5,0.9,10.870828157995716,positive,1,1,0,1
18.0,18.0,2.0,0.5,0.5,0.9,10.286005500072696,positive,1,1,0,1
19.0,18.0,2.0,0.5,0.5,0.9,9.660882770592222,positive,1,1,0,1
15.0,19.0,2.0,0.5,0.5,0.9,13.15933184190228,positive,1,0,0,0
16.0,19.0,2.0,0.5,0.5,0.9,12.705661653502114,positive,1,1,0,1
17.0,19.0,2.0,0.5,0.5,0.9,12.194719051291337,positive,1,1,0,1
18.0,19.0,2.0,0.5,0.5,0.9,11.6346857000864,positive,1,1,0,1
19.0,19.0,2.0,0.5,0.5,0.9,11.03225508958851,positive,1,1,0,1
20.0,19.0,2.0,0.5,0.5,0.9,10.392959773831278,positive,1,1,0,1
15.0,20.0,2.0,0.5,0.5,0.9,14.423073014483649,positive,1,0,0,0
16.0,20.0,2.0,0.5,0.5,0.9,13.999277822753502,positive,1,1,0,1
17.0,20.0,2.0,0.5,0.5,0.9,13.515381591677718,positive,1,1,0,1
18.0,20.0,2.0,0.5,0.5,0.9,12.979968604880971,positive,1,1,0,1
19.0,20.0,2.0,0.5,0.5,0.9,12.400065580385665,positive,1,1,0,1
20.0,20.0,2.0,0.5,0.5,0.9,11.78147397684056,positive,1,1,0,1
15.0,15.0,2.5,0.5,0.5,0.9,12.535639848005363,positive,1,1,0,1
16.0,15.0,2.5,0.5,0.5,0.9,12.028478290196515,positive,1,1,0,1
17.0,15.0,2.5,0.5,0.5,0.9,11.459913683217255,positive,1,1,0,1
18.0,15.0,2.5,0.5,0.5,0.9,10.838318232198077,positive,1,1,0,1
15.0,16.0,2.5,0.5,0.5,0.9,14.180072210877515,positive,1,1,0,1
16.0,16.0,2.5,0.5,0.5,0.9,13.71428262792545,positive,1,1,0,1
17.0,16.0,2.5,0.5,0.5,0.9,13.18333039968426,positive,1,1,0,1
18.0,16.0,2.5,0.5,0.5,0.9,12.59610173454574,positive,1,1,0,1
19.0,16.0,2.5,0.5,0.5,0.9,11.959935970028596,positive,1,1,0,1
15.0,17.0,2.5,0.5,0.5,0.9,15.820694009740386,positive,1,1,0,1
16.0,17.0,2.5,0.5,0.5,0.9,15.396064669387563,positive,1,1,0,1
17.0,17.0,2.5,0.5,0.5,0.9,14.902511589774056,positive,1,1,0,1
18.0,17.0,2.5,0.5,0.5,0.9,14.349435055324738,positive,1,1,0,1
19.0,17.0,2.5,0.5,0.5,0.9,13.744599452204907,positive,1,1,0,1
20.0,17.0,2.5,0.5,0.5,0.9,13.094473477622111,positive,1,1,0,1
15.0,18.0,2.5,0.5,0.5,0.9,17.45811423117018,positive,1,1,0,1
16.0,18.0,2.5,0.5,0.5,0.9,17.074464932619033,positive,1,1,0,1
17.0,18.0,2.5,0.5,0.5,0.9,16.61813180326682,positive,1,1,0,1
18.0,18.0,2.5,0.5,0.5,0.9,16.09902971405847,positive,1,1,0,1
19.0,18.0,2.5,0.5,0.5,0.9,15.525343539026316,positive,1,1,0,1
20.0,18.0,2.5,0.5,0.5,0.9,14.903898053601807,positive,1,1,0,1
15.0,19.0,2.5,0.5,0.5,0.9,19.09281754938268,positive,1,0,0,0
16.0,19.0,2.5,0.5,0.5,0.9,18.74999539690476,positive,1,1,0,1
17.0,19.0,2.5,0.5,0.5,0.9,18.33073195148903,positive,1,1,0,1
18.0,19.0,2.5,0.5,0.5,0.9,17.845450789695523,positive,1,1,0,1
19.0,19.0,2.5,0.5,0.5,0.9,17.302763581342393,positive,1,1,0,1
20.0,19.0,2.5,0.5,0.5,0.9,16.70984633466997,positive,1,1,0,1
15.0,20.0,2.5,0.5,0.5,0.9,20.72519654400476,positive,1,0,0,0
16.0,20.0,2.5,0.5,0.5,0.9,20.423072354459265,positive,1,1,0,1
17.0,20.0,2.5,0.5,0.5,0.9,20.040747399541885,positive,1,1,0,1
18.0,20.0,2.5,0.5,0.5,0.9,19.589157365402187,positive,1,1,0,1
19.0,20.0,2.5,0.5,0.5,0.9,19.077337547066232,positive,1,1,0,1
20.0,20.0,2.5,0.5,0.5,0.9,18.51281724239894,positive,1,1,0,1
15.0,15.0,3.0,0.5,0.5,0.9,16.7468317062245,positive,1,1,0,1
16.0,15.0,3.0,0.5,0.5,0.9,16.35752708371282,positive,1,1,0,1
17.0,15.0,3.0,0.5,0.5,0.9,15.89215624032534,positive,1,1,0,1
18.0,15.0,3.0,0.5,0.5,0.9,15.360639692441218,positive,1,1,0,1
19.0,15.0,3.0,0.5,0.5,0.9,14.771245882401749,positive,1,1,0,1
20.0,15.0,3.0,0.5,0.5,0.9,14.130920100289252,positive,1,1,0,1
15.0,16.0,3.0,0.5,0.5,0.9,18.70407797152582,positive,1,1,0,1
16.0,16.0,3.0,0.5,0.5,0.9,18.36734315622122,positive,1,1,0,1
17.0,16.0,3.0,0.5,0.5,0.9,17.949903692346822,positive,1,1,0,1
18.0,16.0,3.0,0.5,0.5,0.9,17.462286735661852,positive,1,1,0,1
19.0,16.0,3.0,0.5,0.5,0.9,16.913263138463456,positive,1,1,0,1
20.0,16.0,3.0,0.5,0.5,0.9,16.310201900777187,positive,1,1,0,1
15.0,17.0,3.0,0.5,0.5,0.9,20.6581012523257,positive,1,1,0,1
16.0,17.0,3.0,0.5,0.5,0.9,20.373764105390663,positive,1,1,0,1
17.0,17.0,3.0,0.5,0.5,0.9,20.00408196446044,positive,1,1,0,1
18.0,17.0,3.0,0.5,0.5,0.9,19.56018879693042,positive,1,1,0,1
19.0,17.0,3.0,0.5,0.5,0.9,19.051361530876992,positive,1,1,0,1
20.0,17.0,3.0,0.5,0.5,0.9,18.485390767193465,positive,1,1,0,1
15.0,18.0,3.0,0.5,0.5,0.9,22.609417020958865,positive,1,1,0,1
16.0,18.0,3.0,0.5,0.5,0.9,22.377330026493524,positive,1,1,0,1
17.0,18.0,3.0,0.5,0.5,0.9,22.05525896201457,positive,1,1,0,1
18.0,18.0,3.0,0.5,0.5,0.9,21.65494522173457,positive,1,1,0,1
19.0,18.0,3.0,0.5,0.5,0.9,21.186166114462058,positive,1,1,0,1
