r1,r2,a11,a12,a21,a22,N1_eq,N2_eq,left_PGR1,left_PGR2,left_flag,nu,nu_sign,coexist,S1,S2,F1_star,CE1,CE2,CE_case,Rank
15.0,16.0,0.9,0.1,0.1,0.1,1.358343895976422e-09,149.99999999854464,6.761524673493113e-11,0.0,1,365.2173912974971,1,0,1.0,5.869565217391305,9.055625973182004e-12,-10.0,134.44444444444446,-1,2
16.0,16.0,0.9,0.1,0.1,0.1,0.0020004210781604456,149.99799936547447,0.00010001538540205246,0.0,1,374.9899973609907,1,0,1.0,5.999999999999999,1.3336140540046732e-05,0.0,133.33333333333334,-1,2
17.0,16.0,0.9,0.1,0.1,0.1,1.2500000015053487,148.74999999839386,0.060624621887037655,0.0,1,377.59999999203455,1,1,1.0,6.12,0.008333333343374591,10.0,132.22222222222223,-1,2
18.0,16.0,0.9,0.1,0.1,0.1,2.5000000006504304,147.49999999926214,0.11778303568514303,0.0,1,379.23076922713824,1,1,1.0,6.23076923076923,0.016666666671012582,20.0,131.11111111111111,-1,2
19.0,16.0,0.9,0.1,0.1,0.1,3.750000000441483,146.24999999946914,0.17185025694514744,0.0,1,379.99999999740703,1,1,1.0,6.333333333333333,0.025000000002958118,30.0,130.0,-1,2
20.0,16.0,0.9,0.1,0.1,0.1,5.000000000286915,144.99999999963532,0.22314355132563746,0.0,1,379.9999999982314,1,1,1.0,6.428571428571429,0.033333333335263386,40.0,128.88888888888889,-1,2
15.0,17.0,0.9,0.1,0.1,0.1,6.024936202371477e-10,159.99999999931143,2.8116620143237014e-11,0.0,1,389.5652173881609,1,0,1.0,5.869565217391305,3.765585126484199e-12,-20.0,144.44444444444446,-1,2
16.0,17.0,0.9,0.1,0.1,0.1,1.41315421250241e-09,159.99999999849263,6.624167880886489e-11,0.0,1,399.99999999269863,1,0,1.0,5.999999999999999,8.832213828145263e-12,-10.0,143.33333333333334,-1,2
17.0,17.0,0.9,0.1,0.1,0.1,0.0021254454584439227,159.9978743286402,0.00010001533593273493,0.0,1,409.5891171409453,1,0,1.0,6.12,1.3284034134030026e-05,0.0,142.22222222222223,-1,2
18.0,17.0,0.9,0.1,0.1,0.1,1.250000001550262,158.74999999835248,0.05715841390864407,0.0,1,411.9230769147134,1,1,1.0,6.23076923076923,0.007812500009693886,10.0,141.11111111111111,-1,2
19.0,17.0,0.9,0.1,0.1,0.1,2.5000000007258687,157.4999999991827,0.11122563514064732,0.0,1,413.33333332921825,1,1,1.0,6.333333333333333,0.015625000004545607,20.0,140.0,-1,2
20.0,17.0,0.9,0.1,0.1,0.1,3.750000000483584,156.24999999942477,0.16251892951702374,0.0,1,413.92857142569756,1,1,1.0,6.428571428571429,0.02343750000303582,30.0,138.88888888888889,-1,2
15.0,18.0,0.9,0.1,0.1,0.1,3.9414623250950084e-10,169.99999999952138,1.731148557837514e-11,0.0,1,413.9130434761359,1,0,1.0,5.869565217391305,2.318507250057039e-12,-30.0,154.44444444444446,-1,2
16.0,18.0,0.9,0.1,0.1,0.1,6.853919650681586e-10,169.9999999992232,3.0238034298690764e-11,0.0,1,424.99999999634446,1,0,1.0,5.999999999999999,4.031717441579571e-12,-20.0,153.33333333333334,-1,2
17.0,18.0,0.9,0.1,0.1,0.1,1.5495361602846521e-09,169.99999999835362,6.862999057943853e-11,0.0,1,435.19999999181846,1,0,1.0,6.12,9.114918589914913e-12,-10.0,152.22222222222223,-1,2
18.0,18.0,0.9,0.1,0.1,0.1,0.00225046983418989,169.99774929180433,0.00010001529148606636,0.0,1,444.6036123036141,1,0,1.0,6.23076923076923,1.3238057866737253e-05,0.0,151.11111111111111,-1,2
19.0,18.0,0.9,0.1,0.1,0.1,1.2500000016794637,168.7499999982214,0.05406722134080244,0.0,1,446.66666665744515,1,1,1.0,6.333333333333333,0.0073529411863540745,10.0,150.0,-1,2
20.0,18.0,0.9,0.1,0.1,0.1,2.500000000801281,167.49999999910384,0.10536051568974569,0.0,1,447.8571428525355,1,1,1.0,6.428571428571429,0.0147058823576628,20.0,148.88888888888889,-1,2
15.0,19.0,0.9,0.1,0.1,0.1,2.6587253405254857e-10,179.99999999965817,1.1028955526626305e-11,0.0,1,438.2608695637378,1,0,1.0,5.869565217391305,1.477069633625893e-12,-40.0,164.44444444444446,-1,2
16.0,19.0,0.9,0.1,0.1,0.1,4.435955417708703e-10,179.99999999946772,1.8482992913959606e-11,0.0,1,449.9999999975602,1,0,1.0,5.999999999999999,2.464419676506049e-12,-30.0,163.33333333333334,-1,2
17.0,19.0,0.9,0.1,0.1,0.1,6.875241834126173e-10,179.99999999922653,2.8759217229890055e-11,0.0,1,460.7999999962599,1,0,1.0,6.12,3.819578796738586e-12,-20.0,162.22222222222223,-1,2
18.0,19.0,0.9,0.1,0.1,0.1,1.6821498273014609e-09,179.99999999821887,7.060840800932056e-11,0.0,1,470.7692307601729,1,0,1.0,6.23076923076923,9.345276818346589e-12,-10.0,161.11111111111111,-1,2
19.0,19.0,0.9,0.1,0.1,0.1,0.0023754942058308616,179.9976242549675,0.00010001525133018774,0.0,1,479.9873300286977,1,0,1.0,6.333333333333333,1.3197190050783715e-05,0.0,160.0,-1,2
20.0,19.0,0.9,0.1,0.1,0.1,1.2500000018048747,178.74999999809455,0.051293294459573424,0.0,1,481.78571427564344,1,1,1.0,6.428571428571429,0.006944444454475406,10.0,158.88888888888889,-1,2
15.0,20.0,0.9,0.1,0.1,0.1,1.929290543704473e-10,189.99999999973815,7.581935079770119e-12,0.0,1,462.6086956510667,1,0,1.0,5.869565217391305,1.0154160756343014e-12,-50.0,174.44444444444446,-1,2
16.0,20.0,0.9,0.1,0.1,0.1,2.6293842180755385e-10,189.99999999966695,1.0379253012615663e-11,0.0,1,474.99999999850996,1,0,1.0,5.999999999999999,1.3838864305665837e-12,-40.0,173.33333333333334,-1,2
17.0,20.0,0.9,0.1,0.1,0.1,4.187574049680755e-10,189.9999999995027,1.659472559367714e-11,0.0,1,486.3999999976549,1,0,1.0,6.12,2.2039863419381504e-12,-30.0,172.22222222222223,-1,2
18.0,20.0,0.9,0.1,0.1,0.1,7.659018630957428e-10,189.99999999914397,3.0456970279146844e-11,0.0,1,496.92307691883485,1,0,1.0,6.23076923076923,4.0310624373479266e-12,-20.0,171.11111111111111,-1,2
19.0,20.0,0.9,0.1,0.1,0.1,1.7201825104181677e-09,189.99999999818428,6.861666790314302e-11,0.0,1,506.66666665723756,1,0,1.0,6.333333333333333,9.05359216010017e-12,-10.0,170.0,-1,2
20.0,20.0,0.9,0.1,0.1,0.1,0.002500518573758181,189.99749921813003,0.00010001521486913134,0.0,1,515.7007107559385,1,0,1.0,6.428571428571429,1.3160624090649071e-05,0.0,168.88888888888889,-1,2
15.0,15.0,1.0,0.1,0.1,0.1,0.001666998532211483,139.9983328228048,0.00010001419590910388,0.0,1,367.49124778871544,1,0,1.0,6.249999999999999,1.190713238813462e-05,0.0,126.0,-1,2
16.0,15.0,1.0,0.1,0.1,0.1,1.1111111124596498,138.88888888744358,0.06453852121313242,0.0,1,371.99999999245665,1,1,1.0,6.4,0.007936507946145841,10.0,125.0,-1,2
17.0,15.0,1.0,0.1,0.1,0.1,2.222222222844136,137.77777777706618,0.12516314298673148,0.0,1,375.3846153809226,1,1,1.0,6.538461538461538,0.015873015877468283,20.0,124.0,-1,2
18.0,15.0,1.0,0.1,0.1,0.1,3.333333333724525,136.66666666619045,0.1823215568133838,0.0,1,377.7777777753201,1,1,1.0,6.666666666666666,0.0238095238123325,30.0,123.0,-1,2
19.0,15.0,1.0,0.1,0.1,0.1,4.444444444742347,135.55555555517094,0.23638877807826075,0.0,1,379.28571428373994,1,1,1.0,6.7857142857142865,0.03174603174817928,40.0,122.0,-1,2
20.0,15.0,1.0,0.1,0.1,0.1,5.555555555747027,134.444444444183,0.2876820724603686,0.0,1,379.9999999986647,1,1,1.0,6.896551724137931,0.03968253968392717,50.0,121.0,-1,2
15.0,16.0,1.0,0.1,0.1,0.1,1.3715791817581439e-09,149.99999999853043,7.680833746803728e-11,0.0,1,393.7499999925419,1,0,1.0,6.249999999999999,9.143861211726933e-12,-10.0,136.0,-1,2
16.0,16.0,1.0,0.1,0.1,0.1,0.0017781300027999228,149.99822168027092,0.00010001414427618371,0.0,1,404.99039758572394,1,0,1.0,6.4,1.185420003365984e-05,0.0,135.0,-1,2
17.0,16.0,1.0,0.1,0.1,0.1,1.1111111125878712,148.88888888731327,0.060624621894349584,0.0,1,409.23076922231644,1,1,1.0,6.538461538461538,0.007407407417257356,10.0,134.0,-1,2
18.0,16.0,1.0,0.1,0.1,0.1,2.2222222229178397,147.77777777698867,0.11778303569097748,0.0,1,412.40740740320064,1,1,1.0,6.666666666666666,0.014814814819461498,20.0,133.0,-1,2
19.0,16.0,1.0,0.1,0.1,0.1,3.333333333764164,146.66666666614861,0.1718502569469451,0.0,1,414.64285714011226,1,1,1.0,6.7857142857142865,0.02222222222510735,30.0,132.0,-1,2
20.0,16.0,1.0,0.1,0.1,0.1,4.444444444729444,145.5555555551933,0.2231435513269675,0.0,1,416.0344827567124,1,1,1.0,6.896551724137931,0.029629629631544887,40.0,131.0,-1,2
15.0,17.0,1.0,0.1,0.1,0.1,6.059285240279558e-10,159.99999999930753,3.1811442369189535e-11,0.0,1,419.99999999659167,1,0,1.0,6.249999999999999,3.787053275176772e-12,-20.0,146.0,-1,2
16.0,17.0,1.0,0.1,0.1,0.1,1.4158384816058886e-09,159.99999999848976,7.466338658446148e-11,0.0,1,431.9999999920996,1,0,1.0,6.4,8.848990510042025e-12,-10.0,145.0,-1,2
17.0,17.0,1.0,0.1,0.1,0.1,0.0018892614677910359,159.99811053773598,0.00010001409807181005,0.0,1,443.0664589188965,1,0,1.0,6.538461538461538,1.180788418851259e-05,0.0,144.0,-1,2
18.0,17.0,1.0,0.1,0.1,0.1,1.1111111127119842,158.8888888871876,0.05715841391974985,0.0,1,447.0370370276808,1,1,1.0,6.666666666666666,0.006944444454454259,10.0,143.0,-1,2
19.0,17.0,1.0,0.1,0.1,0.1,2.222222222911404,157.77777777700177,0.11122563514271322,0.0,1,449.9999999957615,1,1,1.0,6.7857142857142865,0.013888888893203812,20.0,142.0,-1,2
20.0,17.0,1.0,0.1,0.1,0.1,3.333333333803544,156.66666666610732,0.16251892951882052,0.0,1,452.0689655142059,1,1,1.0,6.896551724137931,0.020833333336283757,30.0,141.0,-1,2
15.0,18.0,1.0,0.1,0.1,0.1,3.498872042850548e-10,169.99999999957515,1.7288837028672788e-11,0.0,1,446.24999999796626,1,0,1.0,6.249999999999999,2.058160025207112e-12,-30.0,156.0,-1,2
16.0,18.0,1.0,0.1,0.1,0.1,6.842081505871534e-10,169.99999999922454,3.395861369881459e-11,0.0,1,458.99999999605893,1,0,1.0,6.4,4.024753826985416e-12,-20.0,155.0,-1,2
17.0,18.0,1.0,0.1,0.1,0.1,1.5418005899326157e-09,169.99999999836183,7.682343650117218e-11,0.0,1,470.7692307604247,1,0,1.0,6.538461538461538,9.069415234902882e-12,-10.0,154.0,-1,2
18.0,18.0,1.0,0.1,0.1,0.1,0.002000392927775308,169.99799939520057,0.00010001405647797057,0.0,1,481.65533050643955,1,0,1.0,6.666666666666666,1.1767017236872973e-05,0.0,153.0,-1,2
19.0,18.0,1.0,0.1,0.1,0.1,1.1111111127418172,168.8888888871619,0.05406722134731101,0.0,1,485.3571428474296,1,1,1.0,6.7857142857142865,0.006535947722014391,10.0,152.0,-1,2
20.0,18.0,1.0,0.1,0.1,0.1,2.222222222980826,167.77777777692933,0.10536051569181648,0.0,1,488.10344827112397,1,1,1.0,6.896551724137931,0.013071895429305886,20.0,151.0,-1,2
15.0,19.0,1.0,0.1,0.1,0.1,2.361564630994196e-10,179.99999999969634,1.1020517831639154e-11,0.0,1,472.4999999985829,1,0,1.0,6.249999999999999,1.311980350552823e-12,-40.0,166.0,-1,2
16.0,19.0,1.0,0.1,0.1,0.1,3.937398330197365e-10,179.99999999952746,1.8456791650578452e-11,0.0,1,485.99999999766106,1,0,1.0,6.4,2.1874435167772716e-12,-30.0,165.0,-1,2
17.0,19.0,1.0,0.1,0.1,0.1,6.818360448586923e-10,179.99999999923293,3.2086333590086724e-11,0.0,1,498.4615384575261,1,0,1.0,6.538461538461538,3.787978026994529e-12,-20.0,164.0,-1,2
18.0,19.0,1.0,0.1,0.1,0.1,1.6634869974694627e-09,179.99999999823868,7.855316397353818e-11,0.0,1,509.9999999902963,1,0,1.0,6.666666666666666,9.241594430390927e-12,-10.0,163.0,-1,2
19.0,19.0,1.0,0.1,0.1,0.1,0.0021115243832762866,179.99788825266518,0.0001000140188347487,0.0,1,520.7020683925299,1,0,1.0,6.7857142857142865,1.1730691032731457e-05,0.0,162.0,-1,2
20.0,19.0,1.0,0.1,0.1,0.1,1.111111112855954,178.88888888704682,0.051293294465877715,0.0,1,524.1379310239075,1,1,1.0,6.896551724137931,0.006172839515869746,10.0,161.0,-1,2
15.0,20.0,1.0,0.1,0.1,0.1,1.7148584928119123e-10,189.99999999976723,7.581490990560269e-12,0.0,1,498.74999999893873,1,0,1.0,6.249999999999999,9.025571014802449e-13,-50.0,176.0,-1,2
16.0,20.0,1.0,0.1,0.1,0.1,2.9188248089076517e-10,189.99999999963026,1.2961631767893778e-11,0.0,1,512.9999999982136,1,0,1.0,6.4,1.5362235836362357e-12,-40.0,175.0,-1,2
17.0,20.0,1.0,0.1,0.1,0.1,4.372472378683277e-10,189.99999999948076,1.949373995557835e-11,0.0,1,526.1538461511974,1,0,1.0,6.538461538461538,2.3013012519395602e-12,-30.0,174.0,-1,2
18.0,20.0,1.0,0.1,0.1,0.1,7.551138894901147e-10,189.99999999915605,3.378097801487456e-11,0.0,1,538.3333333288026,1,0,1.0,6.666666666666666,3.974283628897199e-12,-20.0,173.0,-1,2
19.0,20.0,1.0,0.1,0.1,0.1,1.780776613211291e-09,189.99999999812027,7.991296513409907e-11,0.0,1,549.6428571322679,1,0,1.0,6.7857142857142865,9.372508490590623e-12,-10.0,172.0,-1,2
20.0,20.0,1.0,0.1,0.1,0.1,0.0022226558347550715,189.99777711012993,0.00010001398460346422,0.0,1,560.1593070980082,1,0,1.0,6.896551724137931,1.1698188618383479e-05,0.0,171.0,-1,2
15.0,15.0,1.5,0.1,0.1,0.1,0.001071602610090953,139.99892828254357,0.00010001052795827192,0.0,1,473.096205332189,1,0,1.0,7.758620689655173,7.654304364071584e-06,0.0,130.66666666666666,-1,2
16.0,15.0,1.5,0.1,0.1,0.1,0.7142857156404319,139.28571428426233,0.06453852125562509,0.0,1,484.9999999901766,1,1,1.0,8.0,0.005102040826006628,10.0,130.0,-1,2
17.0,15.0,1.5,0.1,0.1,0.1,1.4285714292136424,138.57142857069374,0.12516314300653075,0.0,1,495.48387096276684,1,1,1.0,8.225806451612904,0.010204081637247054,20.0,129.33333333333334,-1,2
18.0,15.0,1.5,0.1,0.1,0.1,2.142857143265954,137.8571428566452,0.18232155682548123,0.0,1,504.68749999662907,1,1,1.0,8.4375,0.015306122451909385,30.0,128.66666666666666,-1,2
19.0,15.0,1.5,0.1,0.1,0.1,2.8571428574197792,137.14285714249962,0.2363887780844518,0.0,1,512.7272727248502,1,1,1.0,8.636363636363635,0.020408163267295887,40.0,128.0,-1,2
20.0,15.0,1.5,0.1,0.1,0.1,3.571428571613951,136.4285714283183,0.2876820724646487,0.0,1,519.7058823512258,1,1,1.0,8.823529411764707,0.02551020408296914,50.0,127.33333333333333,-1,2
15.0,16.0,1.5,0.1,0.1,0.1,1.3780550149522877e-09,149.99999999852352,1.2004397476061968e-10,0.0,1,506.8965517144916,1,0,1.0,7.758620689655173,9.187033433021279e-12,-10.0,140.66666666666666,-1,2
16.0,16.0,1.5,0.1,0.1,0.1,0.001143041765392866,149.99885683627664,0.00010001048645991162,0.0,1,524.9919982807894,1,0,1.0,8.0,7.620278442148131e-06,0.0,140.0,-1,2
17.0,16.0,1.5,0.1,0.1,0.1,0.7142857157307834,149.28571428417249,0.0606246219350135,0.0,1,536.7741935375959,1,1,1.0,8.225806451612904,0.0047619047715416266,10.0,139.33333333333334,-1,2
18.0,16.0,1.5,0.1,0.1,0.1,1.4285714292717455,148.57142857063408,0.11778303571052096,0.0,1,547.1874999944412,1,1,1.0,8.4375,0.009523809528484282,20.0,138.66666666666666,-1,2
19.0,16.0,1.5,0.1,0.1,0.1,2.1428571432971615,147.85714285661376,0.1718502569588365,0.0,1,556.363636359936,1,1,1.0,8.636363636363635,0.014285714288656227,30.0,138.0,-1,2
20.0,16.0,1.5,0.1,0.1,0.1,2.857142857404013,147.1428571425252,0.2231435513323432,0.0,1,564.4117647035623,1,1,1.0,8.823529411764707,0.019047619049369077,40.0,137.33333333333334,-1,2
15.0,17.0,1.5,0.1,0.1,0.1,6.387863063734349e-10,159.99999999926996,5.2167603570296706e-11,0.0,1,540.6896551677881,1,0,1.0,7.758620689655173,3.992414414836245e-12,-20.0,150.66666666666666,-1,2
16.0,17.0,1.5,0.1,0.1,0.1,1.4707538676948736e-09,159.99999999843118,1.2064793608601576e-10,0.0,1,559.9999999893615,1,0,1.0,8.0,9.192211673098594e-12,-10.0,150.0,-1,2
17.0,17.0,1.5,0.1,0.1,0.1,0.0012144809144998554,159.99878539001162,0.00010001044898366729,0.0,1,578.0557400586736,1,0,1.0,8.225806451612904,7.590505721747446e-06,0.0,149.33333333333334,-1,2
18.0,17.0,1.5,0.1,0.1,0.1,0.714285715816051,159.28571428408796,0.05715841395859611,0.0,1,589.6874999882612,1,1,1.0,8.4375,0.004464285723852997,10.0,148.66666666666666,-1,2
19.0,17.0,1.5,0.1,0.1,0.1,1.4285714293281002,158.57142857057661,0.11122563516567663,0.0,1,599.9999999938578,1,1,1.0,8.636363636363635,0.008928571433305945,20.0,148.0,-1,2
20.0,17.0,1.5,0.1,0.1,0.1,2.142857143327356,157.8571428565835,0.16251892953046676,0.0,1,609.1176470547961,1,1,1.0,8.823529411764707,0.013392857145803438,30.0,147.33333333333334,-1,2
15.0,18.0,1.5,0.1,0.1,0.1,3.866043796964561e-10,169.99999999953056,2.971534129869724e-11,0.0,1,574.4827586177968,1,0,1.0,7.758620689655173,2.274143409980262e-12,-30.0,160.66666666666666,-1,2
16.0,18.0,1.5,0.1,0.1,0.1,7.002953645611721e-10,169.9999999992063,5.4066973120825423e-11,0.0,1,594.999999994771,1,0,1.0,8.0,4.119384497420923e-12,-20.0,160.0,-1,2
17.0,18.0,1.5,0.1,0.1,0.1,1.5579797733609652e-09,169.99999999834463,1.2075718203163888e-10,0.0,1,614.1935483754874,1,0,1.0,8.225806451612904,9.164586902128574e-12,-10.0,159.33333333333334,-1,2
18.0,18.0,1.5,0.1,0.1,0.1,0.0012859200581697156,169.99871394374853,0.00010001041497620378,0.0,1,632.1779354630985,1,0,1.0,8.4375,7.564235642352435e-06,0.0,158.66666666666666,-1,2
19.0,18.0,1.5,0.1,0.1,0.1,0.7142857159856063,169.28571428391405,0.05406722139517495,0.0,1,643.6363636229994,1,1,1.0,8.636363636363635,0.004201680682270753,10.0,158.0,-1,2
20.0,18.0,1.5,0.1,0.1,0.1,1.4285714293826066,168.57142857052136,0.10536051571433269,0.0,1,653.8235294050429,1,1,1.0,8.823529411764707,0.008403361349314197,20.0,157.33333333333334,-1,2
15.0,19.0,1.5,0.1,0.1,0.1,2.4262207633081715e-10,179.99999999968804,1.7612578062653483e-11,0.0,1,608.2758620670915,1,0,1.0,7.758620689655173,1.3479004240606144e-12,-40.0,170.66666666666666,-1,2
16.0,19.0,1.5,0.1,0.1,0.1,4.2149179430374336e-10,179.9999999994942,3.0733637856883433e-11,0.0,1,629.9999999967545,1,0,1.0,8.0,2.3416210794663376e-12,-30.0,170.0,-1,2
17.0,19.0,1.5,0.1,0.1,0.1,6.797890172383539e-10,179.99999999923523,4.9762416409748766e-11,0.0,1,650.3225806399423,1,0,1.0,8.225806451612904,3.776605651325971e-12,-20.0,169.33333333333334,-1,2
18.0,19.0,1.5,0.1,0.1,0.1,1.64007078455029e-09,179.9999999982634,1.2047429720496439e-10,0.0,1,669.3749999874431,1,0,1.0,8.4375,9.111504358617609e-12,-10.0,168.66666666666666,-1,2
19.0,19.0,1.5,0.1,0.1,0.1,0.0013573591970457276,179.99864249748737,0.00010001038397966511,0.0,1,687.2623614371083,1,0,1.0,8.636363636363635,7.540884434035855e-06,0.0,168.0,-1,2
20.0,19.0,1.5,0.1,0.1,0.1,0.714285716060875,179.2857142838402,0.051293294511495,0.0,1,698.529411750431,1,1,1.0,8.823529411764707,0.003968253978118153,10.0,167.33333333333334,-1,2
15.0,20.0,1.5,0.1,0.1,0.1,1.9556730409189596e-10,189.9999999997346,1.3449685809518996e-11,0.0,1,642.0689655156837,1,0,1.0,7.758620689655173,1.0293016004840412e-12,-50.0,180.66666666666666,-1,2
16.0,20.0,1.5,0.1,0.1,0.1,2.9188986803476647e-10,189.99999999963026,2.0163426484032243e-11,0.0,1,664.9999999976843,1,0,1.0,8.0,1.5362624633415056e-12,-40.0,180.0,-1,2
17.0,20.0,1.5,0.1,0.1,0.1,4.5505109353668556e-10,189.99999999945962,3.155786743036515e-11,0.0,1,686.4516128996295,1,0,1.0,8.225806451612904,2.3950057554573155e-12,-30.0,179.33333333333334,-1,2
18.0,20.0,1.5,0.1,0.1,0.1,7.353944456409436e-10,189.99999999917813,5.1176396453911366e-11,0.0,1,706.5624999942089,1,0,1.0,8.4375,3.8704970823225175e-12,-20.0,178.66666666666666,-1,2
19.0,20.0,1.5,0.1,0.1,0.1,1.7173680772765361e-09,189.99999999818723,1.198827703774441e-10,0.0,1,725.4545454410667,1,0,1.0,8.636363636363635,9.03877935409157e-12,-10.0,178.0,-1,2
20.0,20.0,1.5,0.1,0.1,0.1,0.0014287983316757737,189.998571051228,0.00010001035561391092,0.0,1,743.2241152833886,1,0,1.0,8.823529411764707,7.51999122530044e-06,0.0,177.33333333333334,-1,2
15.0,15.0,2.0,0.1,0.1,0.1,0.000789587641176763,139.99921032773827,0.00010000871908388831,0.0,1,547.6408811303797,1,0,1.0,8.823529411764705,5.63991172610011e-06,0.0,133.0,-1,2
16.0,15.0,2.0,0.1,0.1,0.1,0.5263157908074725,139.4736842090968,0.06453852129529691,0.0,1,565.7142857030351,1,1,1.0,9.142857142857142,0.003759398505770231,10.0,132.5,-1,2
17.0,15.0,2.0,0.1,0.1,0.1,1.0526315795889578,138.94736842031853,0.1251631430251927,0.0,1,582.2222222164137,1,1,1.0,9.444444444444445,0.007518796997068953,20.0,132.0,-1,2
18.0,15.0,2.0,0.1,0.1,0.1,1.5789473688085902,138.4210526311072,0.18232155683447893,0.0,1,597.2972972935466,1,1,1.0,9.72972972972973,0.011278195491496714,30.0,131.5,-1,2
19.0,15.0,2.0,0.1,0.1,0.1,2.1052631581736696,137.8947368417451,0.2363887780918308,0.0,1,611.0526315760715,1,1,1.0,10.0,0.015037593986963508,40.0,131.0,-1,2
20.0,15.0,2.0,0.1,0.1,0.1,2.6315789475647113,137.36842105236352,0.28768207247022737,0.0,1,623.5897435875944,1,1,1.0,10.256410256410255,0.018796992482614718,50.0,130.5,-1,2
15.0,16.0,2.0,0.1,0.1,0.1,1.3980543390808204e-09,149.9999999985021,1.652811221219963e-10,0.0,1,586.7647058710245,1,0,1.0,8.823529411764705,9.320362260545007e-12,-10.0,143.0,-1,2
16.0,16.0,2.0,0.1,0.1,0.1,0.000842226102279921,149.9991576840372,0.00010000868181725409,0.0,1,610.7074272215921,1,0,1.0,9.142857142857142,5.614840685229824e-06,0.0,142.5,-1,2
17.0,16.0,2.0,0.1,0.1,0.1,0.5263157909591821,149.4736842089414,0.06062462198185159,0.0,1,628.8888888759249,1,1,1.0,9.444444444444445,0.0035087719397302063,10.0,142.0,-1,2
18.0,16.0,2.0,0.1,0.1,0.1,1.0526315796353083,148.9473684202722,0.11778303572853321,0.0,1,645.5405405341313,1,1,1.0,9.72972972972973,0.007017543864239716,20.0,141.5,-1,2
19.0,16.0,2.0,0.1,0.1,0.1,1.578947368833036,148.42105263108354,0.17185025696751488,0.0,1,660.7894736801272,1,1,1.0,10.0,0.010526315792226093,30.0,141.0,-1,2
20.0,16.0,2.0,0.1,0.1,0.1,2.1052631581539494,147.8947368417758,0.22314355133860309,0.0,1,674.7435897408652,1,1,1.0,10.256410256410255,0.014035087721032903,40.0,140.5,-1,2
15.0,17.0,2.0,0.1,0.1,0.1,6.023928452919816e-10,159.99999999931154,6.676481589806826e-11,0.0,1,625.8823529361268,1,0,1.0,8.823529411764705,3.76495528307691e-12,-20.0,153.0,-1,2
16.0,17.0,2.0,0.1,0.1,0.1,1.4632927041984363e-09,159.99999999843914,1.6290568893850832e-10,0.0,1,651.4285714162587,1,0,1.0,9.142857142857142,9.145579401245805e-12,-10.0,152.5,-1,2
17.0,17.0,2.0,0.1,0.1,0.1,0.0008948645576170172,159.99910504033875,0.00010000864793990871,0.0,1,675.5479985199647,1,0,1.0,9.444444444444445,5.592903488430767e-06,0.0,152.0,-1,2
18.0,17.0,2.0,0.1,0.1,0.1,0.5263157910176054,159.47368420888554,0.0571584140023873,0.0,1,693.783783769883,1,1,1.0,9.72972972972973,0.003289473693862025,10.0,151.5,-1,2
19.0,17.0,2.0,0.1,0.1,0.1,1.0526315796795105,158.9473684202283,0.11122563518302009,0.0,1,710.5263157824695,1,1,1.0,10.0,0.006578947373000732,20.0,151.0,-1,2
20.0,17.0,2.0,0.1,0.1,0.1,1.5789473688563525,158.42105263106112,0.16251892953882052,0.0,1,725.8974358930245,1,1,1.0,10.256410256410255,0.009868421055357294,30.0,150.5,-1,2
15.0,18.0,2.0,0.1,0.1,0.1,4.0875903792560417e-10,169.99999999950364,4.263922548375376e-11,0.0,1,664.9999999964593,1,0,1.0,8.823529411764705,2.4044649289753812e-12,-30.0,163.0,-1,2
16.0,18.0,2.0,0.1,0.1,0.1,6.507267530947137e-10,169.99999999926249,6.818279274511951e-11,0.0,1,692.1428571372049,1,0,1.0,9.142857142857142,3.827804429970859e-12,-20.0,162.5,-1,2
17.0,18.0,2.0,0.1,0.1,0.1,1.5235546985959476e-09,169.9999999983812,1.6026335813990045e-10,0.0,1,717.7777777645101,1,0,1.0,9.444444444444445,8.962086462334124e-12,-10.0,162.0,-1,2
18.0,18.0,2.0,0.1,0.1,0.1,0.0009475030079144617,169.99905239664278,0.00010000861702241792,0.0,1,742.0187551438387,1,0,1.0,9.72972972972973,5.573547108669195e-06,0.0,161.5,-1,2
19.0,18.0,2.0,0.1,0.1,0.1,0.526315791160263,169.4736842087402,0.05406722143844345,0.0,1,760.2631578791097,1,1,1.0,10.0,0.0030959752421210063,10.0,161.0,-1,2
20.0,18.0,2.0,0.1,0.1,0.1,1.052631579721619,168.9473684201867,0.10536051573100336,0.0,1,777.0512820436909,1,1,1.0,10.256410256410255,0.0061919504689540395,20.0,160.5,-1,2
15.0,19.0,2.0,0.1,0.1,0.1,2.8595739024362983e-10,179.99999999963237,2.8172131294468272e-11,0.0,1,704.1176470562667,1,0,1.0,8.823529411764705,1.5886521680208867e-12,-40.0,173.0,-1,2
