r1,r2,a11,a12,a21,a22,N1,N2,E1,S1,E2,S2,Rank,CoexistRank,Asy,cor,Rare
16.0,16.0,3.0,0.3,0.1,0.7,2.89,21.01,1.0,2.15,1.0,10.66,2.0,1.0,-8.51,77.1,0.12
17.0,16.0,3.0,0.3,0.1,0.7,3.23,20.96,1.06,2.15,0.94,11.08,2.0,1.0,-8.93,79.18,0.13
18.0,16.0,3.0,0.3,0.1,0.7,3.57,20.91,1.12,2.15,0.88,11.48,2.0,1.0,-9.33,80.95,0.14
19.0,16.0,3.0,0.3,0.1,0.7,3.91,20.86,1.18,2.15,0.84,11.87,2.0,1.0,-9.72,82.41,0.15
20.0,16.0,3.0,0.3,0.1,0.7,4.25,20.82,1.25,2.15,0.8,12.24,2.0,1.0,-10.09,83.6,0.16
15.0,17.0,3.0,0.3,0.1,0.7,2.41,22.51,0.88,2.16,1.13,10.22,2.0,1.0,-8.06,81.02,0.09
16.0,17.0,3.0,0.3,0.1,0.7,2.75,22.46,0.94,2.16,1.06,10.66,2.0,1.0,-8.5,83.79,0.1
17.0,17.0,3.0,0.3,0.1,0.7,3.09,22.41,1.0,2.16,1.0,11.08,2.0,1.0,-8.92,86.21,0.12
18.0,17.0,3.0,0.3,0.1,0.7,3.42,22.36,1.05,2.16,0.94,11.48,2.0,1.0,-9.32,88.3,0.13
19.0,17.0,3.0,0.3,0.1,0.7,3.76,22.31,1.11,2.16,0.89,11.87,2.0,1.0,-9.71,90.07,0.14
20.0,17.0,3.0,0.3,0.1,0.7,4.1,22.27,1.17,2.16,0.85,12.24,2.0,1.0,-10.08,91.55,0.15
15.0,18.0,3.0,0.3,0.1,0.7,2.27,23.96,0.83,2.17,1.2,10.22,2.0,1.0,-8.05,87.35,0.08
16.0,18.0,3.0,0.3,0.1,0.7,2.6,23.91,0.88,2.17,1.12,10.66,2.0,1.0,-8.49,90.48,0.09
17.0,18.0,3.0,0.3,0.1,0.7,2.94,23.86,0.94,2.17,1.05,11.08,2.0,1.0,-8.91,93.23,0.1
18.0,18.0,3.0,0.3,0.1,0.7,3.28,23.81,1.0,2.17,1.0,11.48,2.0,1.0,-9.31,95.64,0.12
19.0,18.0,3.0,0.3,0.1,0.7,3.62,23.76,1.05,2.17,0.94,11.87,2.0,1.0,-9.7,97.72,0.13
20.0,18.0,3.0,0.3,0.1,0.7,3.96,23.71,1.11,2.17,0.9,12.24,2.0,1.0,-10.07,99.5,0.14
15.0,19.0,3.0,0.3,0.1,0.7,2.12,25.41,0.78,2.18,1.26,10.22,2.0,1.0,-8.04,93.68,0.07
16.0,19.0,3.0,0.3,0.1,0.7,2.46,25.36,0.84,2.18,1.18,10.66,2.0,1.0,-8.48,97.16,0.08
17.0,19.0,3.0,0.3,0.1,0.7,2.8,25.31,0.89,2.18,1.11,11.08,2.0,1.0,-8.9,100.25,0.09
18.0,19.0,3.0,0.3,0.1,0.7,3.14,25.26,0.94,2.18,1.05,11.48,2.0,1.0,-9.3,102.98,0.11
19.0,19.0,3.0,0.3,0.1,0.7,3.47,25.21,1.0,2.18,1.0,11.87,2.0,1.0,-9.69,105.37,0.12
20.0,19.0,3.0,0.3,0.1,0.7,3.81,25.16,1.05,2.18,0.95,12.24,2.0,1.0,-10.06,107.45,0.13
15.0,20.0,3.0,0.3,0.1,0.7,1.98,26.85,0.75,2.18,1.33,10.22,2.0,1.0,-8.03,100.01,0.06
16.0,20.0,3.0,0.3,0.1,0.7,2.31,26.81,0.8,2.18,1.25,10.66,2.0,1.0,-8.47,103.83,0.07
17.0,20.0,3.0,0.3,0.1,0.7,2.65,26.76,0.85,2.18,1.17,11.08,2.0,1.0,-8.89,107.26,0.09
18.0,20.0,3.0,0.3,0.1,0.7,2.99,26.71,0.9,2.18,1.11,11.48,2.0,1.0,-9.3,110.31,0.1
19.0,20.0,3.0,0.3,0.1,0.7,3.33,26.66,0.95,2.18,1.05,11.87,2.0,1.0,-9.68,113.02,0.11
20.0,20.0,3.0,0.3,0.1,0.7,3.67,26.61,1.0,2.18,1.0,12.24,2.0,1.0,-10.05,115.39,0.12
15.0,19.0,0.3,0.5,0.1,0.7,4.99,25.0,0.78,1.37,1.26,2.64,2.0,1.0,-1.27,12.75,0.16
15.0,20.0,0.3,0.5,0.1,0.7,1.87,26.87,0.75,1.37,1.33,2.64,2.0,1.0,-1.27,15.93,0.06
16.0,20.0,0.3,0.5,0.1,0.7,6.25,26.25,0.8,1.37,1.25,2.66,2.0,1.0,-1.29,12.94,0.19
15.0,17.0,0.5,0.5,0.1,0.7,6.0,22.0,0.88,1.36,1.13,3.94,2.0,1.0,-2.57,20.63,0.21
15.0,18.0,0.5,0.5,0.1,0.7,4.33,23.66,0.83,1.36,1.2,3.94,2.0,1.0,-2.57,24.91,0.15
16.0,18.0,0.5,0.5,0.1,0.7,6.66,23.33,0.88,1.36,1.12,4.0,2.0,1.0,-2.63,21.92,0.22
15.0,19.0,0.5,0.5,0.1,0.7,2.66,25.33,0.78,1.37,1.26,3.94,2.0,1.0,-2.57,29.19,0.09
16.0,19.0,0.5,0.5,0.1,0.7,4.99,25.0,0.84,1.37,1.18,4.0,2.0,1.0,-2.62,26.28,0.16
17.0,19.0,0.5,0.5,0.1,0.7,7.33,24.66,0.89,1.37,1.11,4.04,2.0,1.0,-2.67,23.19,0.22
15.0,20.0,0.5,0.5,0.1,0.7,1.0,27.0,0.75,1.37,1.33,3.94,2.0,1.0,-2.57,33.47,0.03
16.0,20.0,0.5,0.5,0.1,0.7,3.33,26.66,0.8,1.37,1.25,4.0,2.0,1.0,-2.62,30.65,0.11
17.0,20.0,0.5,0.5,0.1,0.7,5.66,26.33,0.85,1.37,1.17,4.04,2.0,1.0,-2.67,27.64,0.17
18.0,20.0,0.5,0.5,0.1,0.7,8.0,26.0,0.9,1.37,1.11,4.09,2.0,1.0,-2.71,24.46,0.23
15.0,16.0,0.7,0.5,0.1,0.7,5.22,20.68,0.93,1.36,1.06,4.99,2.0,1.0,-3.63,28.08,0.2
16.0,16.0,0.7,0.5,0.1,0.7,6.81,20.45,1.0,1.36,1.0,5.09,2.0,1.0,-3.72,25.39,0.24
15.0,17.0,0.7,0.5,0.1,0.7,4.09,22.27,0.88,1.36,1.13,4.99,2.0,1.0,-3.63,33.01,0.15
16.0,17.0,0.7,0.5,0.1,0.7,5.68,22.04,0.94,1.36,1.06,5.09,2.0,1.0,-3.72,30.46,0.2
17.0,17.0,0.7,0.5,0.1,0.7,7.27,21.81,1.0,1.36,1.0,5.17,2.0,1.0,-3.8,27.68,0.25
15.0,18.0,0.7,0.5,0.1,0.7,2.95,23.86,0.83,1.36,1.2,4.99,2.0,1.0,-3.63,37.95,0.11
16.0,18.0,0.7,0.5,0.1,0.7,4.54,23.63,0.88,1.36,1.12,5.09,2.0,1.0,-3.72,35.52,0.16
17.0,18.0,0.7,0.5,0.1,0.7,6.13,23.4,0.94,1.36,1.05,5.17,2.0,1.0,-3.8,32.85,0.2
18.0,18.0,0.7,0.5,0.1,0.7,7.72,23.18,1.0,1.36,1.0,5.25,2.0,1.0,-3.88,29.98,0.25
15.0,19.0,0.7,0.5,0.1,0.7,1.81,25.45,0.78,1.37,1.26,4.99,2.0,1.0,-3.62,42.88,0.06
16.0,19.0,0.7,0.5,0.1,0.7,3.4,25.22,0.84,1.37,1.18,5.09,2.0,1.0,-3.71,40.57,0.11
17.0,19.0,0.7,0.5,0.1,0.7,4.99,25.0,0.89,1.37,1.11,5.17,2.0,1.0,-3.8,38.02,0.16
18.0,19.0,0.7,0.5,0.1,0.7,6.59,24.77,0.94,1.37,1.05,5.25,2.0,1.0,-3.87,35.26,0.21
19.0,19.0,0.7,0.5,0.1,0.7,8.18,24.54,1.0,1.37,1.0,5.31,2.0,1.0,-3.94,32.3,0.25
15.0,20.0,0.7,0.5,0.1,0.7,0.68,27.04,0.75,1.37,1.33,4.99,2.0,0.0,-3.62,47.81,0.02
16.0,20.0,0.7,0.5,0.1,0.7,2.27,26.81,0.8,1.37,1.25,5.09,2.0,1.0,-3.71,45.63,0.07
17.0,20.0,0.7,0.5,0.1,0.7,3.86,26.59,0.85,1.37,1.17,5.17,2.0,1.0,-3.8,43.19,0.12
18.0,20.0,0.7,0.5,0.1,0.7,5.45,26.36,0.9,1.37,1.11,5.25,2.0,1.0,-3.87,40.53,0.17
19.0,20.0,0.7,0.5,0.1,0.7,7.04,26.13,0.95,1.37,1.05,5.31,2.0,1.0,-3.94,37.68,0.21
20.0,20.0,0.7,0.5,0.1,0.7,8.63,25.9,1.0,1.37,1.0,5.38,2.0,1.0,-4.01,34.64,0.25
15.0,15.0,0.9,0.5,0.1,0.7,4.82,19.31,1.0,1.36,1.0,5.86,2.0,1.0,-4.5,32.62,0.19
16.0,15.0,0.9,0.5,0.1,0.7,6.03,19.13,1.06,1.36,0.93,5.99,2.0,1.0,-4.63,30.37,0.23
15.0,16.0,0.9,0.5,0.1,0.7,3.96,20.86,0.93,1.36,1.06,5.86,2.0,1.0,-4.5,38.04,0.15
16.0,16.0,0.9,0.5,0.1,0.7,5.17,20.68,1.0,1.36,1.0,5.99,2.0,1.0,-4.63,35.95,0.19
17.0,16.0,0.9,0.5,0.1,0.7,6.37,20.51,1.06,1.36,0.94,6.12,2.0,1.0,-4.75,33.6,0.23
15.0,17.0,0.9,0.5,0.1,0.7,3.1,22.41,0.88,1.36,1.13,5.86,2.0,1.0,-4.5,43.46,0.12
16.0,17.0,0.9,0.5,0.1,0.7,4.31,22.24,0.94,1.36,1.06,5.99,2.0,1.0,-4.63,41.52,0.16
17.0,17.0,0.9,0.5,0.1,0.7,5.51,22.06,1.0,1.36,1.0,6.12,2.0,1.0,-4.75,39.32,0.19
18.0,17.0,0.9,0.5,0.1,0.7,6.72,21.89,1.05,1.36,0.94,6.23,2.0,1.0,-4.86,36.89,0.23
15.0,18.0,0.9,0.5,0.1,0.7,2.24,23.96,0.83,1.36,1.2,5.86,2.0,1.0,-4.5,48.87,0.08
16.0,18.0,0.9,0.5,0.1,0.7,3.44,23.79,0.88,1.36,1.12,5.99,2.0,1.0,-4.63,47.1,0.12
17.0,18.0,0.9,0.5,0.1,0.7,4.65,23.62,0.94,1.36,1.05,6.12,2.0,1.0,-4.75,45.04,0.16
18.0,18.0,0.9,0.5,0.1,0.7,5.86,23.44,1.0,1.36,1.0,6.23,2.0,1.0,-4.86,42.74,0.2
19.0,18.0,0.9,0.5,0.1,0.7,7.06,23.27,1.05,1.36,0.94,6.33,2.0,1.0,-4.96,40.22,0.23
15.0,19.0,0.9,0.5,0.1,0.7,1.37,25.51,0.78,1.37,1.26,5.86,2.0,1.0,-4.49,54.29,0.05
16.0,19.0,0.9,0.5,0.1,0.7,2.58,25.34,0.84,1.37,1.18,5.99,2.0,1.0,-4.62,52.67,0.09
17.0,19.0,0.9,0.5,0.1,0.7,3.79,25.17,0.89,1.37,1.11,6.12,2.0,1.0,-4.74,50.76,0.13
18.0,19.0,0.9,0.5,0.1,0.7,4.99,25.0,0.94,1.37,1.05,6.23,2.0,1.0,-4.85,48.59,0.16
19.0,19.0,0.9,0.5,0.1,0.7,6.2,24.82,1.0,1.37,1.0,6.33,2.0,1.0,-4.96,46.19,0.19
20.0,19.0,0.9,0.5,0.1,0.7,7.41,24.65,1.05,1.37,0.95,6.42,2.0,1.0,-5.05,43.59,0.23
15.0,20.0,0.9,0.5,0.1,0.7,0.51,27.06,0.75,1.37,1.33,5.86,2.0,0.0,-4.49,59.7,0.01
16.0,20.0,0.9,0.5,0.1,0.7,1.72,26.89,0.8,1.37,1.25,5.99,2.0,1.0,-4.62,58.24,0.06
17.0,20.0,0.9,0.5,0.1,0.7,2.93,26.72,0.85,1.37,1.17,6.12,2.0,1.0,-4.74,56.47,0.09
18.0,20.0,0.9,0.5,0.1,0.7,4.13,26.55,0.9,1.37,1.11,6.23,2.0,1.0,-4.85,54.44,0.13
19.0,20.0,0.9,0.5,0.1,0.7,5.34,26.37,0.95,1.37,1.05,6.33,2.0,1.0,-4.96,52.17,0.16
20.0,20.0,0.9,0.5,0.1,0.7,6.55,26.2,1.0,1.37,1.0,6.42,2.0,1.0,-5.05,49.68,0.19
15.0,15.0,1.0,0.5,0.1,0.7,4.3,19.38,1.0,1.36,1.0,6.24,2.0,1.0,-4.88,36.83,0.18
16.0,15.0,1.0,0.5,0.1,0.7,5.38,19.23,1.06,1.36,0.93,6.4,2.0,1.0,-5.03,34.86,0.21
15.0,16.0,1.0,0.5,0.1,0.7,3.53,20.92,0.93,1.36,1.06,6.24,2.0,1.0,-4.88,42.45,0.14
16.0,16.0,1.0,0.5,0.1,0.7,4.61,20.76,1.0,1.36,1.0,6.4,2.0,1.0,-5.03,40.66,0.18
17.0,16.0,1.0,0.5,0.1,0.7,5.69,20.61,1.06,1.36,0.94,6.53,2.0,1.0,-5.17,38.59,0.21
18.0,16.0,1.0,0.5,0.1,0.7,6.76,20.46,1.12,1.36,0.88,6.66,2.0,1.0,-5.3,36.29,0.24
15.0,17.0,1.0,0.5,0.1,0.7,2.76,22.46,0.88,1.36,1.13,6.24,2.0,1.0,-4.88,48.07,0.1
16.0,17.0,1.0,0.5,0.1,0.7,3.84,22.3,0.94,1.36,1.06,6.4,2.0,1.0,-5.03,46.45,0.14
17.0,17.0,1.0,0.5,0.1,0.7,4.92,22.15,1.0,1.36,1.0,6.53,2.0,1.0,-5.17,44.54,0.18
18.0,17.0,1.0,0.5,0.1,0.7,5.99,22.0,1.05,1.36,0.94,6.66,2.0,1.0,-5.29,42.39,0.21
19.0,17.0,1.0,0.5,0.1,0.7,7.07,21.84,1.11,1.36,0.89,6.78,2.0,1.0,-5.41,40.0,0.24
15.0,18.0,1.0,0.5,0.1,0.7,2.0,24.0,0.83,1.36,1.2,6.24,2.0,1.0,-4.88,53.68,0.07
16.0,18.0,1.0,0.5,0.1,0.7,3.07,23.84,0.88,1.36,1.12,6.4,2.0,1.0,-5.03,52.23,0.11
17.0,18.0,1.0,0.5,0.1,0.7,4.15,23.69,0.94,1.36,1.05,6.53,2.0,1.0,-5.16,50.49,0.14
18.0,18.0,1.0,0.5,0.1,0.7,5.23,23.53,1.0,1.36,1.0,6.66,2.0,1.0,-5.29,48.48,0.18
19.0,18.0,1.0,0.5,0.1,0.7,6.3,23.38,1.05,1.36,0.94,6.78,2.0,1.0,-5.41,46.24,0.21
20.0,18.0,1.0,0.5,0.1,0.7,7.38,23.23,1.11,1.36,0.9,6.89,2.0,1.0,-5.52,43.79,0.24
15.0,19.0,1.0,0.5,0.1,0.7,1.23,25.53,0.78,1.37,1.26,6.24,2.0,1.0,-4.87,59.29,0.04
16.0,19.0,1.0,0.5,0.1,0.7,2.3,25.38,0.84,1.37,1.18,6.4,2.0,1.0,-5.02,58.02,0.08
17.0,19.0,1.0,0.5,0.1,0.7,3.38,25.23,0.89,1.37,1.11,6.53,2.0,1.0,-5.16,56.44,0.11
18.0,19.0,1.0,0.5,0.1,0.7,4.46,25.07,0.94,1.37,1.05,6.66,2.0,1.0,-5.29,54.58,0.15
19.0,19.0,1.0,0.5,0.1,0.7,5.53,24.92,1.0,1.37,1.0,6.78,2.0,1.0,-5.41,52.47,0.18
20.0,19.0,1.0,0.5,0.1,0.7,6.61,24.76,1.05,1.37,0.95,6.89,2.0,1.0,-5.52,50.15,0.21
15.0,20.0,1.0,0.5,0.1,0.7,0.46,27.07,0.75,1.37,1.33,6.24,2.0,0.0,-4.87,64.9,0.01
16.0,20.0,1.0,0.5,0.1,0.7,1.53,26.92,0.8,1.37,1.25,6.4,2.0,1.0,-5.02,63.8,0.05
17.0,20.0,1.0,0.5,0.1,0.7,2.61,26.76,0.85,1.37,1.17,6.53,2.0,1.0,-5.16,62.38,0.08
18.0,20.0,1.0,0.5,0.1,0.7,3.69,26.61,0.9,1.37,1.11,6.66,2.0,1.0,-5.29,60.67,0.12
19.0,20.0,1.0,0.5,0.1,0.7,4.76,26.46,0.95,1.37,1.05,6.78,2.0,1.0,-5.41,58.71,0.15
20.0,20.0,1.0,0.5,0.1,0.7,5.84,26.3,1.0,1.37,1.0,6.89,2.0,1.0,-5.52,56.51,0.18
15.0,15.0,1.5,0.5,0.1,0.7,2.8,19.6,1.0,1.36,1.0,7.75,2.0,1.0,-6.39,53.71,0.12
16.0,15.0,1.5,0.5,0.1,0.7,3.5,19.5,1.06,1.36,0.93,8.0,2.0,1.0,-6.63,53.09,0.15
17.0,15.0,1.5,0.5,0.1,0.7,4.2,19.39,1.13,1.36,0.88,8.22,2.0,1.0,-6.86,52.15,0.17
18.0,15.0,1.5,0.5,0.1,0.7,4.9,19.3,1.2,1.36,0.83,8.43,2.0,1.0,-7.07,50.93,0.2
19.0,15.0,1.5,0.5,0.1,0.7,5.6,19.2,1.26,1.36,0.78,8.63,2.0,1.0,-7.27,49.45,0.22
20.0,15.0,1.5,0.5,0.1,0.7,6.3,19.1,1.33,1.36,0.75,8.82,2.0,1.0,-7.45,47.74,0.24
15.0,16.0,1.5,0.5,0.1,0.7,2.29,21.1,0.93,1.36,1.06,7.75,2.0,1.0,-6.39,60.09,0.09
16.0,16.0,1.5,0.5,0.1,0.7,2.99,21.0,1.0,1.36,1.0,8.0,2.0,1.0,-6.63,59.7,0.12
17.0,16.0,1.5,0.5,0.1,0.7,3.69,20.9,1.06,1.36,0.94,8.22,2.0,1.0,-6.85,58.99,0.15
18.0,16.0,1.5,0.5,0.1,0.7,4.4,20.8,1.12,1.36,0.88,8.43,2.0,1.0,-7.07,57.98,0.17
19.0,16.0,1.5,0.5,0.1,0.7,5.09,20.7,1.18,1.36,0.84,8.63,2.0,1.0,-7.27,56.7,0.19
20.0,16.0,1.5,0.5,0.1,0.7,5.79,20.6,1.25,1.36,0.8,8.82,2.0,1.0,-7.45,55.18,0.21
15.0,17.0,1.5,0.5,0.1,0.7,1.79,22.6,0.88,1.36,1.13,7.75,2.0,1.0,-6.39,66.46,0.07
16.0,17.0,1.5,0.5,0.1,0.7,2.5,22.5,0.94,1.36,1.06,8.0,2.0,1.0,-6.63,66.32,0.09
17.0,17.0,1.5,0.5,0.1,0.7,3.2,22.4,1.0,1.36,1.0,8.22,2.0,1.0,-6.85,65.83,0.12
18.0,17.0,1.5,0.5,0.1,0.7,3.9,22.3,1.05,1.36,0.94,8.43,2.0,1.0,-7.06,65.04,0.14
19.0,17.0,1.5,0.5,0.1,0.7,4.59,22.2,1.11,1.36,0.89,8.63,2.0,1.0,-7.26,63.96,0.17
20.0,17.0,1.5,0.5,0.1,0.7,5.3,22.1,1.17,1.36,0.85,8.82,2.0,1.0,-7.45,62.62,0.19
15.0,18.0,1.5,0.5,0.1,0.7,1.3,24.1,0.83,1.36,1.2,7.75,2.0,1.0,-6.38,72.83,0.05
16.0,18.0,1.5,0.5,0.1,0.7,2.0,24.0,0.88,1.36,1.12,8.0,2.0,1.0,-6.63,72.93,0.07
17.0,18.0,1.5,0.5,0.1,0.7,2.7,23.9,0.94,1.36,1.05,8.22,2.0,1.0,-6.85,72.67,0.1
18.0,18.0,1.5,0.5,0.1,0.7,3.4,23.8,1.0,1.36,1.0,8.43,2.0,1.0,-7.06,72.09,0.12
19.0,18.0,1.5,0.5,0.1,0.7,4.1,23.7,1.05,1.36,0.94,8.63,2.0,1.0,-7.26,71.21,0.14
20.0,18.0,1.5,0.5,0.1,0.7,4.8,23.6,1.11,1.36,0.9,8.82,2.0,1.0,-7.45,70.06,0.16
15.0,19.0,1.5,0.5,0.1,0.7,0.79,25.6,0.78,1.37,1.26,7.75,2.0,0.0,-6.38,79.2,0.03
16.0,19.0,1.5,0.5,0.1,0.7,1.49,25.5,0.84,1.37,1.18,8.0,2.0,1.0,-6.62,79.54,0.05
17.0,19.0,1.5,0.5,0.1,0.7,2.2,25.4,0.89,1.37,1.11,8.22,2.0,1.0,-6.85,79.51,0.07
18.0,19.0,1.5,0.5,0.1,0.7,2.89,25.3,0.94,1.37,1.05,8.43,2.0,1.0,-7.06,79.14,0.1
19.0,19.0,1.5,0.5,0.1,0.7,3.6,25.2,1.0,1.37,1.0,8.63,2.0,1.0,-7.26,78.46,0.12
20.0,19.0,1.5,0.5,0.1,0.7,4.3,25.1,1.05,1.37,0.95,8.82,2.0,1.0,-7.45,77.5,0.14
15.0,20.0,1.5,0.5,0.1,0.7,0.3,27.1,0.75,1.37,1.33,7.75,2.0,0.0,-6.38,85.57,0.01
16.0,20.0,1.5,0.5,0.1,0.7,1.0,27.0,0.8,1.37,1.25,8.0,2.0,1.0,-6.62,86.15,0.03
17.0,20.0,1.5,0.5,0.1,0.7,1.7,26.9,0.85,1.37,1.17,8.22,2.0,1.0,-6.85,86.35,0.05
18.0,20.0,1.5,0.5,0.1,0.7,2.4,26.8,0.9,1.37,1.11,8.43,2.0,1.0,-7.06,86.19,0.08
19.0,20.0,1.5,0.5,0.1,0.7,3.1,26.7,0.95,1.37,1.05,8.63,2.0,1.0,-7.26,85.71,0.1
20.0,20.0,1.5,0.5,0.1,0.7,3.8,26.6,1.0,1.37,1.0,8.82,2.0,1.0,-7.45,84.94,0.12
15.0,15.0,2.0,0.5,0.1,0.7,2.07,19.7,1.0,1.36,1.0,8.82,2.0,1.0,-7.45,65.75,0.09
16.0,15.0,2.0,0.5,0.1,0.7,2.59,19.62,1.06,1.36,0.93,9.14,2.0,1.0,-7.77,66.26,0.11
17.0,15.0,2.0,0.5,0.1,0.7,3.11,19.55,1.13,1.36,0.88,9.44,2.0,1.0,-8.08,66.44,0.13
18.0,15.0,2.0,0.5,0.1,0.7,3.62,19.48,1.2,1.36,0.83,9.72,2.0,1.0,-8.36,66.3,0.15
19.0,15.0,2.0,0.5,0.1,0.7,4.14,19.4,1.26,1.36,0.78,10.0,2.0,1.0,-8.63,65.89,0.17
20.0,15.0,2.0,0.5,0.1,0.7,4.66,19.33,1.33,1.36,0.75,10.25,2.0,1.0,-8.89,65.21,0.19
15.0,16.0,2.0,0.5,0.1,0.7,1.7,21.18,0.93,1.36,1.06,8.82,2.0,1.0,-7.45,72.64,0.07
16.0,16.0,2.0,0.5,0.1,0.7,2.22,21.11,1.0,1.36,1.0,9.14,2.0,1.0,-7.77,73.44,0.09
17.0,16.0,2.0,0.5,0.1,0.7,2.74,21.03,1.06,1.36,0.94,9.44,2.0,1.0,-8.07,73.9,0.11
18.0,16.0,2.0,0.5,0.1,0.7,3.25,20.96,1.12,1.36,0.88,9.72,2.0,1.0,-8.36,74.03,0.13
19.0,16.0,2.0,0.5,0.1,0.7,3.77,20.88,1.18,1.36,0.84,10.0,2.0,1.0,-8.63,73.86,0.15
20.0,16.0,2.0,0.5,0.1,0.7,4.29,20.81,1.25,1.36,0.8,10.25,2.0,1.0,-8.89,73.42,0.17
15.0,17.0,2.0,0.5,0.1,0.7,1.33,22.66,0.88,1.36,1.13,8.82,2.0,1.0,-7.45,79.52,0.05
16.0,17.0,2.0,0.5,0.1,0.7,1.85,22.59,0.94,1.36,1.06,9.14,2.0,1.0,-7.77,80.63,0.07
17.0,17.0,2.0,0.5,0.1,0.7,2.37,22.51,1.0,1.36,1.0,9.44,2.0,1.0,-8.07,81.36,0.09
18.0,17.0,2.0,0.5,0.1,0.7,2.88,22.44,1.05,1.36,0.94,9.72,2.0,1.0,-8.36,81.76,0.11
19.0,17.0,2.0,0.5,0.1,0.7,3.4,22.37,1.11,1.36,0.89,10.0,2.0,1.0,-8.63,81.84,0.13
20.0,17.0,2.0,0.5,0.1,0.7,3.92,22.29,1.17,1.36,0.85,10.25,2.0,1.0,-8.88,81.64,0.14
15.0,18.0,2.0,0.5,0.1,0.7,0.96,24.14,0.83,1.36,1.2,8.82,2.0,0.0,-7.45,86.41,0.03
16.0,18.0,2.0,0.5,0.1,0.7,1.48,24.07,0.88,1.36,1.12,9.14,2.0,1.0,-7.77,87.8,0.05
17.0,18.0,2.0,0.5,0.1,0.7,2.0,24.0,0.94,1.36,1.05,9.44,2.0,1.0,-8.07,88.82,0.07
18.0,18.0,2.0,0.5,0.1,0.7,2.51,23.92,1.0,1.36,1.0,9.72,2.0,1.0,-8.36,89.48,0.09
19.0,18.0,2.0,0.5,0.1,0.7,3.03,23.85,1.05,1.36,0.94,10.0,2.0,1.0,-8.63,89.82,0.11
20.0,18.0,2.0,0.5,0.1,0.7,3.55,23.77,1.11,1.36,0.9,10.25,2.0,1.0,-8.88,89.85,0.13
15.0,19.0,2.0,0.5,0.1,0.7,0.59,25.62,0.78,1.37,1.26,8.82,2.0,0.0,-7.45,93.29,0.02
16.0,19.0,2.0,0.5,0.1,0.7,1.11,25.55,0.84,1.37,1.18,9.14,2.0,1.0,-7.77,94.98,0.04
17.0,19.0,2.0,0.5,0.1,0.7,1.62,25.48,0.89,1.37,1.11,9.44,2.0,1.0,-8.07,96.28,0.06
18.0,19.0,2.0,0.5,0.1,0.7,2.14,25.4,0.94,1.37,1.05,9.72,2.0,1.0,-8.35,97.2,0.07
19.0,19.0,2.0,0.5,0.1,0.7,2.66,25.33,1.0,1.37,1.0,10.0,2.0,1.0,-8.62,97.79,0.09
20.0,19.0,2.0,0.5,0.1,0.7,3.18,25.25,1.05,1.37,0.95,10.25,2.0,1.0,-8.88,98.06,0.11
15.0,20.0,2.0,0.5,0.1,0.7,0.22,27.11,0.75,1.37,1.33,8.82,2.0,0.0,-7.45,100.17,0.0
16.0,20.0,2.0,0.5,0.1,0.7,0.74,27.03,0.8,1.37,1.25,9.14,2.0,0.0,-7.77,102.16,0.02
17.0,20.0,2.0,0.5,0.1,0.7,1.25,26.96,0.85,1.37,1.17,9.44,2.0,1.0,-8.07,103.73,0.04
18.0,20.0,2.0,0.5,0.1,0.7,1.77,26.88,0.9,1.37,1.11,9.72,2.0,1.0,-8.35,104.92,0.06
19.0,20.0,2.0,0.5,0.1,0.7,2.29,26.81,0.95,1.37,1.05,10.0,2.0,1.0,-8.62,105.76,0.07
20.0,20.0,2.0,0.5,0.1,0.7,2.81,26.74,1.0,1.37,1.0,10.25,2.0,1.0,-8.88,106.27,0.09
15.0,15.0,2.5,0.5,0.1,0.7,1.64,19.76,1.0,1.36,1.0,9.61,2.0,1.0,-8.25,74.75,0.07
16.0,15.0,2.5,0.5,0.1,0.7,2.05,19.7,1.06,1.36,0.93,10.0,2.0,1.0,-8.63,76.2,0.09
17.0,15.0,2.5,0.5,0.1,0.7,2.47,19.64,1.13,1.36,0.88,10.36,2.0,1.0,-9.0,77.31,0.11
18.0,15.0,2.5,0.5,0.1,0.7,2.88,19.58,1.2,1.36,0.83,10.71,2.0,1.0,-9.35,78.1,0.12
19.0,15.0,2.5,0.5,0.1,0.7,3.29,19.52,1.26,1.36,0.78,11.04,2.0,1.0,-9.68,78.6,0.14
20.0,15.0,2.5,0.5,0.1,0.7,3.7,19.47,1.33,1.36,0.75,11.36,2.0,1.0,-10.0,78.82,0.15
15.0,16.0,2.5,0.5,0.1,0.7,1.35,21.23,0.93,1.36,1.06,9.61,2.0,1.0,-8.24,82.01,0.05
16.0,16.0,2.5,0.5,0.1,0.7,1.76,21.17,1.0,1.36,1.0,10.0,2.0,1.0,-8.63,83.8,0.07
17.0,16.0,2.5,0.5,0.1,0.7,2.17,21.11,1.06,1.36,0.94,10.36,2.0,1.0,-9.0,85.23,0.09
18.0,16.0,2.5,0.5,0.1,0.7,2.58,21.05,1.12,1.36,0.88,10.71,2.0,1.0,-9.34,86.33,0.1
19.0,16.0,2.5,0.5,0.1,0.7,3.0,21.0,1.18,1.36,0.84,11.04,2.0,1.0,-9.68,87.12,0.12
20.0,16.0,2.5,0.5,0.1,0.7,3.41,20.94,1.25,1.36,0.8,11.36,2.0,1.0,-9.99,87.62,0.14
15.0,17.0,2.5,0.5,0.1,0.7,1.05,22.7,0.88,1.36,1.13,9.61,2.0,1.0,-8.24,89.26,0.04
