k,r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
0.25,17.0,16.0,2.5,0.3,0.1,0.7,69.70657247388672,positive,1,1,0,1
0.25,18.0,16.0,2.5,0.3,0.1,0.7,70.67339350273939,positive,1,1,0,1
0.25,19.0,16.0,2.5,0.3,0.1,0.7,71.34812660602357,positive,1,1,0,1
0.25,20.0,16.0,2.5,0.3,0.1,0.7,71.75068938859773,positive,1,1,0,1
0.25,15.0,17.0,2.5,0.3,0.1,0.7,72.78451384087651,positive,1,1,0,1
0.25,16.0,17.0,2.5,0.3,0.1,0.7,74.71881146466055,positive,1,1,0,1
0.25,17.0,17.0,2.5,0.3,0.1,0.7,76.29969231485866,positive,1,1,0,1
0.25,18.0,17.0,2.5,0.3,0.1,0.7,77.55239800392663,positive,1,1,0,1
0.25,19.0,17.0,2.5,0.3,0.1,0.7,78.49982469035298,positive,1,1,0,1
0.25,20.0,17.0,2.5,0.3,0.1,0.7,79.16278680169124,positive,1,1,0,1
0.25,15.0,18.0,2.5,0.3,0.1,0.7,78.75701305217608,positive,1,1,0,1
0.25,16.0,18.0,2.5,0.3,0.1,0.7,81.00641190199421,positive,1,1,0,1
0.25,17.0,18.0,2.5,0.3,0.1,0.7,82.88711979015781,positive,1,1,0,1
0.25,18.0,18.0,2.5,0.3,0.1,0.7,84.42547475661617,positive,1,1,0,1
0.25,19.0,18.0,2.5,0.3,0.1,0.7,85.64535950994232,positive,1,1,0,1
0.25,20.0,18.0,2.5,0.3,0.1,0.7,86.56848805276586,positive,1,1,0,1
0.25,15.0,19.0,2.5,0.3,0.1,0.7,84.72506108954322,positive,1,1,0,1
0.25,16.0,19.0,2.5,0.3,0.1,0.7,87.28935776541007,positive,1,1,0,1
0.25,17.0,19.0,2.5,0.3,0.1,0.7,89.46969735781981,positive,1,1,0,1
0.25,18.0,19.0,2.5,0.3,0.1,0.7,91.2934982361127,positive,1,1,0,1
0.25,19.0,19.0,2.5,0.3,0.1,0.7,92.78564036750942,positive,1,1,0,1
0.25,20.0,19.0,2.5,0.3,0.1,0.7,93.96873453693632,positive,1,1,0,1
0.25,15.0,20.0,2.5,0.3,0.1,0.7,90.68928369863043,positive,1,0,0,0
0.25,16.0,20.0,2.5,0.3,0.1,0.7,93.56830860952986,positive,1,1,0,1
0.25,17.0,20.0,2.5,0.3,0.1,0.7,96.04810224263704,positive,1,1,0,1
0.25,18.0,20.0,2.5,0.3,0.1,0.7,98.15717887044102,positive,1,1,0,1
0.25,19.0,20.0,2.5,0.3,0.1,0.7,99.92140602820923,positive,1,1,0,1
0.25,20.0,20.0,2.5,0.3,0.1,0.7,101.3642933241325,positive,1,1,0,1
0.25,15.0,15.0,3.0,0.3,0.1,0.7,68.34650572895875,positive,1,1,0,1
0.25,16.0,15.0,3.0,0.3,0.1,0.7,70.41407643869634,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.3,0.1,0.7,72.15770783892327,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.3,0.1,0.7,73.59807698990578,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.3,0.1,0.7,74.75413766322183,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.3,0.1,0.7,75.64329906153874,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.3,0.1,0.7,74.68894214349699,positive,1,1,0,1
0.25,16.0,16.0,3.0,0.3,0.1,0.7,77.10887855932037,positive,1,1,0,1
0.25,17.0,16.0,3.0,0.3,0.1,0.7,79.18964744782713,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.3,0.1,0.7,80.95289810440379,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.3,0.1,0.7,82.41847544223188,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.3,0.1,0.7,83.60460418033747,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.3,0.1,0.7,81.02590783743138,positive,1,1,0,1
0.25,16.0,17.0,3.0,0.3,0.1,0.7,83.79797581184901,positive,1,1,0,1
0.25,17.0,17.0,3.0,0.3,0.1,0.7,86.21565073379966,positive,1,1,0,1
0.25,18.0,17.0,3.0,0.3,0.1,0.7,88.30155129770283,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.3,0.1,0.7,90.07641360198164,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.3,0.1,0.7,91.55928077343376,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.3,0.1,0.7,87.35824676067777,positive,1,1,0,1
0.25,16.0,18.0,3.0,0.3,0.1,0.7,90.48225307921682,positive,1,1,0,1
0.25,17.0,18.0,3.0,0.3,0.1,0.7,93.23663870700663,positive,1,1,0,1
0.25,18.0,18.0,3.0,0.3,0.1,0.7,95.64499360625632,positive,1,1,0,1
0.25,19.0,18.0,3.0,0.3,0.1,0.7,97.72894518952609,positive,1,1,0,1
0.25,20.0,18.0,3.0,0.3,0.1,0.7,99.50835500369652,positive,1,1,0,1
0.25,15.0,19.0,3.0,0.3,0.1,0.7,93.6866464604187,positive,1,1,0,1
0.25,16.0,19.0,3.0,0.3,0.1,0.7,97.16242484250348,positive,1,1,0,1
0.25,17.0,19.0,3.0,0.3,0.1,0.7,100.25335108636816,positive,1,1,0,1
0.25,18.0,19.0,3.0,0.3,0.1,0.7,102.98399374878588,positive,1,1,0,1
0.25,19.0,19.0,3.0,0.3,0.1,0.7,105.3768678644099,positive,1,1,0,1
0.25,20.0,19.0,3.0,0.3,0.1,0.7,107.45265347496668,positive,1,1,0,1
0.25,15.0,20.0,3.0,0.3,0.1,0.7,100.01165807804266,positive,1,0,0,0
0.25,16.0,20.0,3.0,0.3,0.1,0.7,103.83906534594962,positive,1,1,0,1
0.25,17.0,20.0,3.0,0.3,0.1,0.7,107.26639213899138,positive,1,1,0,1
0.25,18.0,20.0,3.0,0.3,0.1,0.7,110.31917623507952,positive,1,1,0,1
0.25,19.0,20.0,3.0,0.3,0.1,0.7,113.0208296874382,positive,1,1,0,1
0.25,20.0,20.0,3.0,0.3,0.1,0.7,115.3928477682314,positive,1,1,0,1
0.25,15.0,19.0,0.3,0.5,0.1,0.7,12.759238895158882,positive,1,0,0,0
0.25,15.0,20.0,0.3,0.5,0.1,0.7,15.93134805858816,positive,1,0,0,0
0.25,16.0,20.0,0.3,0.5,0.1,0.7,12.941169057116976,positive,1,0,0,0
0.25,15.0,17.0,0.5,0.5,0.1,0.7,20.63641100565728,positive,1,0,0,0
0.25,15.0,18.0,0.5,0.5,0.1,0.7,24.91875457895973,positive,1,0,0,0
0.25,16.0,18.0,0.5,0.5,0.1,0.7,21.920283057820463,positive,1,1,0,1
0.25,15.0,19.0,0.5,0.5,0.1,0.7,29.19730575164246,positive,1,0,0,0
0.25,16.0,19.0,0.5,0.5,0.1,0.7,26.28865011217331,positive,1,0,0,0
0.25,17.0,19.0,0.5,0.5,0.1,0.7,23.19619696589575,positive,1,1,0,1
0.25,15.0,20.0,0.5,0.5,0.1,0.7,33.47260188511925,positive,1,0,0,0
0.25,16.0,20.0,0.5,0.5,0.1,0.7,30.65357901549488,positive,1,0,0,0
0.25,17.0,20.0,0.5,0.5,0.1,0.7,27.64238115914828,positive,1,0,0,0
0.25,18.0,20.0,0.5,0.5,0.1,0.7,24.46523375062872,positive,1,1,0,1
0.25,15.0,16.0,0.7,0.5,0.1,0.7,28.082032603202588,positive,1,1,0,1
0.25,15.0,17.0,0.7,0.5,0.1,0.7,33.01984370751067,positive,1,0,0,0
0.25,16.0,17.0,0.7,0.5,0.1,0.7,30.46166226982848,positive,1,1,0,1
0.25,15.0,18.0,0.7,0.5,0.1,0.7,37.95453037471152,positive,1,0,0,0
0.25,16.0,18.0,0.7,0.5,0.1,0.7,35.521909727091064,positive,1,1,0,1
0.25,17.0,18.0,0.7,0.5,0.1,0.7,32.855724633941,positive,1,1,0,1
0.25,15.0,19.0,0.7,0.5,0.1,0.7,42.88657366816872,positive,1,0,0,0
0.25,16.0,19.0,0.7,0.5,0.1,0.7,40.579350751322046,positive,1,0,0,0
0.25,17.0,19.0,0.7,0.5,0.1,0.7,38.02778128197555,positive,1,1,0,1
0.25,18.0,19.0,0.7,0.5,0.1,0.7,35.262410617268586,positive,1,1,0,1
0.25,15.0,20.0,0.7,0.5,0.1,0.7,47.81632936208786,positive,1,0,0,0
0.25,16.0,20.0,0.7,0.5,0.1,0.7,45.634397638671146,positive,1,0,0,0
0.25,17.0,20.0,0.7,0.5,0.1,0.7,43.19730518376371,positive,1,0,0,0
0.25,18.0,20.0,0.7,0.5,0.1,0.7,40.536978038058166,positive,1,1,0,1
0.25,19.0,20.0,0.7,0.5,0.1,0.7,37.68020734579025,positive,1,1,0,1
0.25,15.0,15.0,0.9,0.5,0.1,0.7,32.62913338110347,positive,1,1,0,1
0.25,16.0,15.0,0.9,0.5,0.1,0.7,30.3761695318084,positive,1,1,0,1
0.25,15.0,16.0,0.9,0.5,0.1,0.7,38.04858931541852,positive,1,1,0,1
0.25,16.0,16.0,0.9,0.5,0.1,0.7,35.95457692886822,positive,1,1,0,1
0.25,17.0,16.0,0.9,0.5,0.1,0.7,33.60689157032853,positive,1,1,0,1
0.25,15.0,17.0,0.9,0.5,0.1,0.7,43.46515304244042,positive,1,0,0,0
0.25,16.0,17.0,0.9,0.5,0.1,0.7,41.52991581476858,positive,1,1,0,1
0.25,17.0,17.0,0.9,0.5,0.1,0.7,39.328411622246186,positive,1,1,0,1
0.25,18.0,17.0,0.9,0.5,0.1,0.7,36.89136284358964,positive,1,1,0,1
0.25,15.0,18.0,0.9,0.5,0.1,0.7,48.879292344504606,positive,1,0,0,0
0.25,16.0,18.0,0.9,0.5,0.1,0.7,47.1026865322307,positive,1,1,0,1
0.25,17.0,18.0,0.9,0.5,0.1,0.7,45.0472166140905,positive,1,1,0,1
0.25,18.0,18.0,0.9,0.5,0.1,0.7,42.74506266414697,positive,1,1,0,1
0.25,19.0,18.0,0.9,0.5,0.1,0.7,40.22363152338161,positive,1,1,0,1
0.25,15.0,19.0,0.9,0.5,0.1,0.7,54.29138010826116,positive,1,0,0,0
0.25,16.0,19.0,0.9,0.5,0.1,0.7,52.673285838713255,positive,1,0,0,0
0.25,17.0,19.0,0.9,0.5,0.1,0.7,50.763727624336376,positive,1,1,0,1
0.25,18.0,19.0,0.9,0.5,0.1,0.7,48.59634351780696,positive,1,1,0,1
0.25,19.0,19.0,0.9,0.5,0.1,0.7,46.199779406745535,positive,1,1,0,1
0.25,20.0,19.0,0.9,0.5,0.1,0.7,43.59859300786768,positive,1,1,0,1
0.25,15.0,20.0,0.9,0.5,0.1,0.7,59.70167925379128,positive,1,0,0,0
0.25,16.0,20.0,0.9,0.5,0.1,0.7,58.24202913414203,positive,1,0,0,0
0.25,17.0,20.0,0.9,0.5,0.1,0.7,56.47827957925733,positive,1,0,0,0
0.25,18.0,20.0,0.9,0.5,0.1,0.7,54.44556068816355,positive,1,1,0,1
0.25,19.0,20.0,0.9,0.5,0.1,0.7,52.17375615244338,positive,1,1,0,1
0.25,20.0,20.0,0.9,0.5,0.1,0.7,49.688488594779166,positive,1,1,0,1
0.25,15.0,15.0,1.0,0.5,0.1,0.7,36.835655925201934,positive,1,1,0,1
0.25,16.0,15.0,1.0,0.5,0.1,0.7,34.86712719607392,positive,1,1,0,1
0.25,15.0,16.0,1.0,0.5,0.1,0.7,42.45449272845301,positive,1,1,0,1
0.25,16.0,16.0,1.0,0.5,0.1,0.7,40.6604063608322,positive,1,1,0,1
0.25,17.0,16.0,1.0,0.5,0.1,0.7,38.595605943103685,positive,1,1,0,1
0.25,18.0,16.0,1.0,0.5,0.1,0.7,36.29017635621777,positive,1,1,0,1
0.25,15.0,17.0,1.0,0.5,0.1,0.7,48.07072130304597,positive,1,0,0,0
0.25,16.0,17.0,1.0,0.5,0.1,0.7,46.45091992824085,positive,1,1,0,1
0.25,17.0,17.0,1.0,0.5,0.1,0.7,44.54709266296693,positive,1,1,0,1
0.25,18.0,17.0,1.0,0.5,0.1,0.7,42.39079912303005,positive,1,1,0,1
0.25,19.0,17.0,1.0,0.5,0.1,0.7,40.00908802642744,positive,1,1,0,1
0.25,15.0,18.0,1.0,0.5,0.1,0.7,53.684762912884985,positive,1,0,0,0
0.25,16.0,18.0,1.0,0.5,0.1,0.7,52.23911883823592,positive,1,1,0,1
0.25,17.0,18.0,1.0,0.5,0.1,0.7,50.49613166487441,positive,1,1,0,1
0.25,18.0,18.0,1.0,0.5,0.1,0.7,48.48884497941676,positive,1,1,0,1
0.25,19.0,18.0,1.0,0.5,0.1,0.7,46.245574205930936,positive,1,1,0,1
0.25,20.0,18.0,1.0,0.5,0.1,0.7,43.79073398179976,positive,1,1,0,1
0.25,15.0,19.0,1.0,0.5,0.1,0.7,59.29695431015595,positive,1,0,0,0
0.25,16.0,19.0,1.0,0.5,0.1,0.7,58.025358207138574,positive,1,0,0,0
0.25,17.0,19.0,1.0,0.5,0.1,0.7,56.44310432222501,positive,1,1,0,1
0.25,18.0,19.0,1.0,0.5,0.1,0.7,54.584710562739545,positive,1,1,0,1
0.25,19.0,19.0,1.0,0.5,0.1,0.7,52.47977101822633,positive,1,1,0,1
0.25,20.0,19.0,1.0,0.5,0.1,0.7,50.15378429239859,positive,1,1,0,1
0.25,15.0,20.0,1.0,0.5,0.1,0.7,64.9075219231487,positive,1,0,0,0
0.25,16.0,20.0,1.0,0.5,0.1,0.7,63.80992690909165,positive,1,0,0,0
0.25,17.0,20.0,1.0,0.5,0.1,0.7,62.38831217924832,positive,1,0,0,0
0.25,18.0,20.0,1.0,0.5,0.1,0.7,60.6787204900376,positive,1,1,0,1
0.25,19.0,20.0,1.0,0.5,0.1,0.7,58.71201380897784,positive,1,1,0,1
0.25,20.0,20.0,1.0,0.5,0.1,0.7,56.514789771309125,positive,1,1,0,1
0.25,15.0,15.0,1.5,0.5,0.1,0.7,53.71785934725454,positive,1,1,0,1
0.25,16.0,15.0,1.5,0.5,0.1,0.7,53.0909000111505,positive,1,1,0,1
0.25,17.0,15.0,1.5,0.5,0.1,0.7,52.15248590377596,positive,1,1,0,1
0.25,18.0,15.0,1.5,0.5,0.1,0.7,50.93181274585345,positive,1,1,0,1
0.25,19.0,15.0,1.5,0.5,0.1,0.7,49.45453896295273,positive,1,1,0,1
0.25,20.0,15.0,1.5,0.5,0.1,0.7,47.74330918633595,positive,1,1,0,1
0.25,15.0,16.0,1.5,0.5,0.1,0.7,60.091996889797954,positive,1,1,0,1
0.25,16.0,16.0,1.5,0.5,0.1,0.7,59.70730776766693,positive,1,1,0,1
0.25,17.0,16.0,1.5,0.5,0.1,0.7,58.99558651147546,positive,1,1,0,1
0.25,18.0,16.0,1.5,0.5,0.1,0.7,57.98749419880839,positive,1,1,0,1
0.25,19.0,16.0,1.5,0.5,0.1,0.7,56.70997033954156,positive,1,1,0,1
0.25,20.0,16.0,1.5,0.5,0.1,0.7,55.18679500101172,positive,1,1,0,1
0.25,15.0,17.0,1.5,0.5,0.1,0.7,66.46434986169616,positive,1,0,0,0
0.25,16.0,17.0,1.5,0.5,0.1,0.7,66.3218278655448,positive,1,1,0,1
0.25,17.0,17.0,1.5,0.5,0.1,0.7,65.83669781913909,positive,1,1,0,1
0.25,18.0,17.0,1.5,0.5,0.1,0.7,65.04108316017891,positive,1,1,0,1
0.25,19.0,17.0,1.5,0.5,0.1,0.7,63.96321101426362,positive,1,1,0,1
0.25,20.0,17.0,1.5,0.5,0.1,0.7,62.627985539039656,positive,1,1,0,1
0.25,15.0,18.0,1.5,0.5,0.1,0.7,72.83520813226913,positive,1,0,0,0
0.25,16.0,18.0,1.5,0.5,0.1,0.7,72.9347655446891,positive,1,1,0,1
0.25,17.0,18.0,1.5,0.5,0.1,0.7,72.67614454079731,positive,1,1,0,1
0.25,18.0,18.0,1.5,0.5,0.1,0.7,72.09292480958959,positive,1,1,0,1
0.25,19.0,18.0,1.5,0.5,0.1,0.7,71.21461434260185,positive,1,1,0,1
0.25,20.0,18.0,1.5,0.5,0.1,0.7,70.06725730390606,positive,1,1,0,1
0.25,15.0,19.0,1.5,0.5,0.1,0.7,79.20479123796345,positive,1,0,0,0
0.25,16.0,19.0,1.5,0.5,0.1,0.7,79.54636811768678,positive,1,0,0,0
0.25,17.0,19.0,1.5,0.5,0.1,0.7,79.51418260935205,positive,1,1,0,1
0.25,18.0,19.0,1.5,0.5,0.1,0.7,79.14328782622651,positive,1,1,0,1
0.25,19.0,19.0,1.5,0.5,0.1,0.7,78.46446952817725,positive,1,1,0,1
0.25,20.0,19.0,1.5,0.5,0.1,0.7,77.50490393651579,positive,1,1,0,1
0.25,15.0,20.0,1.5,0.5,0.1,0.7,85.57323603877948,positive,1,0,0,0
0.25,16.0,20.0,1.5,0.5,0.1,0.7,86.15682534581752,positive,1,0,0,0
0.25,17.0,20.0,1.5,0.5,0.1,0.7,86.35102256861018,positive,1,0,0,0
0.25,18.0,20.0,1.5,0.5,0.1,0.7,86.19238619574286,positive,1,1,0,1
0.25,19.0,20.0,1.5,0.5,0.1,0.7,85.71299943733557,positive,1,1,0,1
0.25,20.0,20.0,1.5,0.5,0.1,0.7,84.9411657919544,positive,1,1,0,1
0.25,15.0,15.0,2.0,0.5,0.1,0.7,65.75756563409038,positive,1,1,0,1
0.25,16.0,15.0,2.0,0.5,0.1,0.7,66.26742878740511,positive,1,1,0,1
0.25,17.0,15.0,2.0,0.5,0.1,0.7,66.44219136622708,positive,1,1,0,1
0.25,18.0,15.0,2.0,0.5,0.1,0.7,66.30902927742697,positive,1,1,0,1
0.25,19.0,15.0,2.0,0.5,0.1,0.7,65.89225072025498,positive,1,1,0,1
0.25,20.0,15.0,2.0,0.5,0.1,0.7,65.21367023679124,positive,1,1,0,1
0.25,15.0,16.0,2.0,0.5,0.1,0.7,72.6432718797284,positive,1,1,0,1
0.25,16.0,16.0,2.0,0.5,0.1,0.7,73.4494668119071,positive,1,1,0,1
0.25,17.0,16.0,2.0,0.5,0.1,0.7,73.90413640731819,positive,1,1,0,1
0.25,18.0,16.0,2.0,0.5,0.1,0.7,74.0357846902267,positive,1,1,0,1
0.25,19.0,16.0,2.0,0.5,0.1,0.7,73.86991262291646,positive,1,1,0,1
0.25,20.0,16.0,2.0,0.5,0.1,0.7,73.42940444287565,positive,1,1,0,1
0.25,15.0,17.0,2.0,0.5,0.1,0.7,79.52759040024752,positive,1,0,0,0
0.25,16.0,17.0,2.0,0.5,0.1,0.7,80.63003978111864,positive,1,1,0,1
0.25,17.0,17.0,2.0,0.5,0.1,0.7,81.36454131937786,positive,1,1,0,1
0.25,18.0,17.0,2.0,0.5,0.1,0.7,81.76092285044467,positive,1,1,0,1
0.25,19.0,17.0,2.0,0.5,0.1,0.7,81.84588269285457,positive,1,1,0,1
0.25,20.0,17.0,2.0,0.5,0.1,0.7,81.64337524406211,positive,1,1,0,1
0.25,15.0,18.0,2.0,0.5,0.1,0.7,86.41073938551538,positive,1,0,0,0
0.25,16.0,18.0,2.0,0.5,0.1,0.7,87.80939114486269,positive,1,1,0,1
0.25,17.0,18.0,2.0,0.5,0.1,0.7,88.8236578161827,positive,1,1,0,1
0.25,18.0,18.0,2.0,0.5,0.1,0.7,89.48471243631133,positive,1,1,0,1
0.25,19.0,18.0,2.0,0.5,0.1,0.7,89.82044239769519,positive,1,1,0,1
0.25,20.0,18.0,2.0,0.5,0.1,0.7,89.8558700116827,positive,1,1,0,1
0.25,15.0,19.0,2.0,0.5,0.1,0.7,93.29289850410464,positive,1,0,0,0
0.25,16.0,19.0,2.0,0.5,0.1,0.7,94.98770009607512,positive,1,0,0,0
0.25,17.0,19.0,2.0,0.5,0.1,0.7,96.28168370359468,positive,1,1,0,1
0.25,18.0,19.0,2.0,0.5,0.1,0.7,97.20735647837112,positive,1,1,0,1
0.25,19.0,19.0,2.0,0.5,0.1,0.7,97.793802558202,positive,1,1,0,1
0.25,20.0,19.0,2.0,0.5,0.1,0.7,98.0671131539069,positive,1,1,0,1
0.25,15.0,20.0,2.0,0.5,0.1,0.7,100.17414861595108,positive,1,0,0,0
0.25,16.0,20.0,2.0,0.5,0.1,0.7,102.16511972878118,positive,1,0,0,0
0.25,17.0,20.0,2.0,0.5,0.1,0.7,103.73877956045594,positive,1,0,0,0
0.25,18.0,20.0,2.0,0.5,0.1,0.7,104.92902618616029,positive,1,1,0,1
0.25,19.0,20.0,2.0,0.5,0.1,0.7,105.7661438814652,positive,1,1,0,1
0.25,20.0,20.0,2.0,0.5,0.1,0.7,106.277290602758,positive,1,1,0,1
0.25,15.0,15.0,2.5,0.5,0.1,0.7,74.75111943781776,positive,1,1,0,1
0.25,16.0,15.0,2.5,0.5,0.1,0.7,76.20319934508149,positive,1,1,0,1
0.25,17.0,15.0,2.5,0.5,0.1,0.7,77.31315316524017,positive,1,1,0,1
0.25,18.0,15.0,2.5,0.5,0.1,0.7,78.10541806898435,positive,1,1,0,1
0.25,19.0,15.0,2.5,0.5,0.1,0.7,78.60215659259481,positive,1,1,0,1
0.25,20.0,15.0,2.5,0.5,0.1,0.7,78.82352209889771,positive,1,1,0,1
0.25,15.0,16.0,2.5,0.5,0.1,0.7,82.01002742048496,positive,1,1,0,1
0.25,16.0,16.0,2.5,0.5,0.1,0.7,83.80199627860604,positive,1,1,0,1
0.25,17.0,16.0,2.5,0.5,0.1,0.7,85.2352830967565,positive,1,1,0,1
0.25,18.0,16.0,2.5,0.5,0.1,0.7,86.33551025126384,positive,1,1,0,1
0.25,19.0,16.0,2.5,0.5,0.1,0.7,87.12591350515292,positive,1,1,0,1
0.25,20.0,16.0,2.5,0.5,0.1,0.7,87.62761862018309,positive,1,1,0,1
0.25,15.0,17.0,2.5,0.5,0.1,0.7,89.26777734617086,positive,1,0,0,0
0.25,16.0,17.0,2.5,0.5,0.1,0.7,91.3995770087412,positive,1,1,0,1
0.25,17.0,17.0,2.5,0.5,0.1,0.7,93.15614073562128,positive,1,1,0,1
0.25,18.0,17.0,2.5,0.5,0.1,0.7,94.56427186366676,positive,1,1,0,1
0.25,19.0,17.0,2.5,0.5,0.1,0.7,95.64827745229616,positive,1,1,0,1
0.25,20.0,17.0,2.5,0.5,0.1,0.7,96.43025918972492,positive,1,1,0,1
0.25,15.0,18.0,2.5,0.5,0.1,0.7,96.52456120557896,positive,1,0,0,0
0.25,16.0,18.0,2.5,0.5,0.1,0.7,98.99614098030344,positive,1,1,0,1
0.25,17.0,18.0,2.5,0.5,0.1,0.7,101.07593127479194,positive,1,1,0,1
0.25,18.0,18.0,2.5,0.5,0.1,0.7,102.79191198928044,positive,1,1,0,1
0.25,19.0,18.0,2.5,0.5,0.1,0.7,104.16947144699049,positive,1,1,0,1
0.25,20.0,18.0,2.5,0.5,0.1,0.7,105.23168047425042,positive,1,1,0,1
0.25,15.0,19.0,2.5,0.5,0.1,0.7,103.78050948444078,positive,1,0,0,0
0.25,16.0,19.0,2.5,0.5,0.1,0.7,106.59184247460166,positive,1,0,0,0
0.25,17.0,19.0,2.5,0.5,0.1,0.7,108.99481829767782,positive,1,1,0,1
0.25,18.0,19.0,2.5,0.5,0.1,0.7,111.01860812815023,positive,1,1,0,1
0.25,19.0,19.0,2.5,0.5,0.1,0.7,112.68967805942944,positive,1,1,0,1
0.25,20.0,19.0,2.5,0.5,0.1,0.7,114.0320734804508,positive,1,1,0,1
0.25,15.0,20.0,2.5,0.5,0.1,0.7,111.03568560469084,positive,1,0,0,0
0.25,16.0,20.0,2.5,0.5,0.1,0.7,114.1868017086554,positive,1,0,0,0
0.25,17.0,20.0,2.5,0.5,0.1,0.7,116.9129309876258,positive,1,0,0,0
0.25,18.0,20.0,2.5,0.5,0.1,0.7,119.24449919186443,positive,1,1,0,1
0.25,19.0,20.0,2.5,0.5,0.1,0.7,121.20904452806224,positive,1,1,0,1
0.25,20.0,20.0,2.5,0.5,0.1,0.7,122.83158854855228,positive,1,1,0,1
0.25,15.0,15.0,3.0,0.5,0.1,0.7,81.71838951252504,positive,1,1,0,1
0.25,16.0,15.0,3.0,0.5,0.1,0.7,83.95416426623378,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.5,0.1,0.7,85.8497928622221,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.5,0.1,0.7,87.42698609787048,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.5,0.1,0.7,88.70564779529957,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.5,0.1,0.7,89.70405273856869,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.5,0.1,0.7,89.26256962273709,positive,1,1,0,1
0.25,16.0,16.0,3.0,0.5,0.1,0.7,91.87386984478442,positive,1,1,0,1
0.25,17.0,16.0,3.0,0.5,0.1,0.7,94.12871806513742,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.5,0.1,0.7,96.04986085867748,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.5,0.1,0.7,97.65815763686037,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.5,0.1,0.7,98.9727597592689,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.5,0.1,0.7,96.80574539415588,positive,1,0,0,0
0.25,16.0,17.0,3.0,0.5,0.1,0.7,99.7925274658484,positive,1,1,0,1
0.25,17.0,17.0,3.0,0.5,0.1,0.7,102.40653733636518,positive,1,1,0,1
0.25,18.0,17.0,3.0,0.5,0.1,0.7,104.67158221510655,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.5,0.1,0.7,106.60946533425602,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.5,0.1,0.7,108.24021964804012,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.5,0.1,0.7,104.34808002485018,positive,1,0,0,0
0.25,16.0,18.0,3.0,0.5,0.1,0.7,107.71029720486584,positive,1,1,0,1
0.25,17.0,18.0,3.0,0.5,0.1,0.7,110.68343954715884,positive,1,1,0,1
0.25,18.0,18.0,3.0,0.5,0.1,0.7,113.29233952498667,positive,1,1,0,1
0.25,19.0,18.0,3.0,0.5,0.1,0.7,115.55976930807108,positive,1,1,0,1
0.25,20.0,18.0,3.0,0.5,0.1,0.7,117.50663538274152,positive,1,1,0,1
0.25,15.0,19.0,3.0,0.5,0.1,0.7,111.8896932782224,positive,1,0,0,0
0.25,16.0,19.0,3.0,0.5,0.1,0.7,115.6273251130198,positive,1,0,0,0
0.25,17.0,19.0,3.0,0.5,0.1,0.7,118.95956142098568,positive,1,1,0,1
0.25,18.0,19.0,3.0,0.5,0.1,0.7,121.91228840072112,positive,1,1,0,1
0.25,19.0,19.0,3.0,0.5,0.1,0.7,124.50922361333546,positive,1,1,0,1
0.25,20.0,19.0,3.0,0.5,0.1,0.7,126.77216402902717,positive,1,1,0,1
0.25,15.0,20.0,3.0,0.5,0.1,0.7,119.43061761389885,positive,1,0,0,0
0.25,16.0,20.0,3.0,0.5,0.1,0.7,123.54370582555715,positive,1,0,0,0
0.25,17.0,20.0,3.0,0.5,0.1,0.7,127.23501415814084,positive,1,0,0,0
0.25,18.0,20.0,3.0,0.5,0.1,0.7,130.53153444398083,positive,1,1,0,1
0.25,19.0,20.0,3.0,0.5,0.1,0.7,133.45795570768703,positive,1,1,0,1
0.25,20.0,20.0,3.0,0.5,0.1,0.7,136.03693833984704,positive,1,1,0,1
0.25,15.0,16.0,0.1,0.7,0.1,0.7,0.0,zero,1,0,0,0
0.25,15.0,17.0,0.1,0.7,0.1,0.7,0.0,zero,1,0,0,0
0.25,16.0,17.0,0.1,0.7,0.1,0.7,0.0,zero,1,0,0,0
0.25,15.0,18.0,0.1,0.7,0.1,0.7,0.0,zero,1,0,0,0
0.25,16.0,18.0,0.1,0.7,0.1,0.7,0.0,zero,1,0,0,0
0.25,17.0,18.0,0.1,0.7,0.1,0.7,0.0,zero,1,0,0,0
