k,r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_N1_win,right_N1_win,curve_cross
0.25,16.0,20.0,2.5,0.7,0.5,1.0,23.17059684501545,positive,1,0,0,0
0.25,17.0,20.0,2.5,0.7,0.5,1.0,22.67066267066267,positive,1,0,0,0
0.25,18.0,20.0,2.5,0.7,0.5,1.0,22.10196779964221,positive,1,1,0,1
0.25,19.0,20.0,2.5,0.7,0.5,1.0,21.473481018475965,positive,1,1,0,1
0.25,20.0,20.0,2.5,0.7,0.5,1.0,20.792676315932123,positive,1,1,0,1
0.25,15.0,15.0,3.0,0.7,0.5,1.0,18.07966457023061,positive,1,1,0,1
0.25,16.0,15.0,3.0,0.7,0.5,1.0,17.59404013177598,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.7,0.5,1.0,17.033924147131696,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.7,0.5,1.0,16.409032904931188,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.7,0.5,1.0,15.72746331236897,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.7,0.5,1.0,14.996016771488472,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.7,0.5,1.0,20.235849056603776,positive,1,1,0,1
0.25,16.0,16.0,3.0,0.7,0.5,1.0,19.80077346771358,positive,1,1,0,1
0.25,17.0,16.0,3.0,0.7,0.5,1.0,19.286673129987328,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.7,0.5,1.0,18.703855619360137,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.7,0.5,1.0,18.060910582444627,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.7,0.5,1.0,17.36505332239541,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.7,0.5,1.0,22.3906588308073,positive,1,1,0,1
0.25,16.0,17.0,3.0,0.7,0.5,1.0,22.00605364323273,positive,1,1,0,1
0.25,17.0,17.0,3.0,0.7,0.5,1.0,21.53789050417569,positive,1,1,0,1
0.25,18.0,17.0,3.0,0.7,0.5,1.0,20.99706827687301,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.7,0.5,1.0,20.3926693473554,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.7,0.5,1.0,19.73232291988865,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.7,0.5,1.0,24.544317683194382,positive,1,0,0,0
0.25,16.0,18.0,3.0,0.7,0.5,1.0,24.21011721933178,positive,1,1,0,1
0.25,17.0,18.0,3.0,0.7,0.5,1.0,23.787825601340305,positive,1,1,0,1
0.25,18.0,18.0,3.0,0.7,0.5,1.0,23.28893297975848,positive,1,1,0,1
0.25,19.0,18.0,3.0,0.7,0.5,1.0,22.7230144800351,positive,1,1,0,1
0.25,20.0,18.0,3.0,0.7,0.5,1.0,22.09811320754717,positive,1,1,0,1
0.25,15.0,19.0,3.0,0.7,0.5,1.0,26.69700332963374,positive,1,0,0,0
0.25,16.0,19.0,3.0,0.7,0.5,1.0,26.41315205327414,positive,1,0,0,0
0.25,17.0,19.0,3.0,0.7,0.5,1.0,26.03667642013924,positive,1,1,0,1
0.25,18.0,19.0,3.0,0.7,0.5,1.0,25.579657868069297,positive,1,1,0,1
0.25,19.0,19.0,3.0,0.7,0.5,1.0,25.052164261931186,positive,1,1,0,1
0.25,20.0,19.0,3.0,0.7,0.5,1.0,24.4626526082131,positive,1,1,0,1
0.25,15.0,20.0,3.0,0.7,0.5,1.0,28.84885868848133,positive,1,0,0,0
0.25,16.0,20.0,3.0,0.7,0.5,1.0,28.6153092190828,positive,1,0,0,0
0.25,17.0,20.0,3.0,0.7,0.5,1.0,28.284602190262568,positive,1,0,0,0
0.25,18.0,20.0,3.0,0.7,0.5,1.0,27.86941032716259,positive,1,1,0,1
0.25,19.0,20.0,3.0,0.7,0.5,1.0,27.38029423406781,positive,1,1,0,1
0.25,20.0,20.0,3.0,0.7,0.5,1.0,26.826124818577657,positive,1,1,0,1
0.25,15.0,15.0,0.1,0.9,0.5,1.0,-6.241714995857499,negative,0,1,1,0
0.25,16.0,15.0,0.1,0.9,0.5,1.0,-6.246904024767803,negative,0,1,1,0
0.25,17.0,15.0,0.1,0.9,0.5,1.0,-6.251452432824983,negative,0,1,1,0
0.25,18.0,15.0,0.1,0.9,0.5,1.0,-6.25547195622435,negative,0,1,1,0
0.25,19.0,15.0,0.1,0.9,0.5,1.0,-6.259049773755656,negative,0,1,1,0
0.25,20.0,15.0,0.1,0.9,0.5,1.0,-6.262254901960785,negative,0,1,1,0
0.25,15.0,16.0,0.1,0.9,0.5,1.0,-6.691355026711996,negative,0,0,1,1
0.25,16.0,16.0,0.1,0.9,0.5,1.0,-6.696914700544465,negative,0,1,1,0
0.25,17.0,16.0,0.1,0.9,0.5,1.0,-6.701787994891443,negative,0,1,1,0
0.25,18.0,16.0,0.1,0.9,0.5,1.0,-6.706094627105052,negative,0,1,1,0
0.25,19.0,16.0,0.1,0.9,0.5,1.0,-6.709928003031451,negative,0,1,1,0
0.25,20.0,16.0,0.1,0.9,0.5,1.0,-6.713362068965517,negative,0,1,1,0
0.25,15.0,17.0,0.1,0.9,0.5,1.0,-6.375917844730722,negative,1,0,1,1
0.25,16.0,17.0,0.1,0.9,0.5,1.0,-7.146958304853042,negative,0,0,1,1
0.25,17.0,17.0,0.1,0.9,0.5,1.0,-7.152156485489819,negative,0,1,1,0
0.25,18.0,17.0,0.1,0.9,0.5,1.0,-7.156750226517668,negative,0,1,1,0
0.25,19.0,17.0,0.1,0.9,0.5,1.0,-7.160839160839161,negative,0,1,1,0
0.25,20.0,17.0,0.1,0.9,0.5,1.0,-7.1645021645021645,negative,0,1,1,0
0.25,15.0,18.0,0.1,0.9,0.5,1.0,-5.10301070225031,negative,1,0,1,1
0.25,16.0,18.0,0.1,0.9,0.5,1.0,-7.022464135799621,negative,1,0,1,1
0.25,17.0,18.0,0.1,0.9,0.5,1.0,-7.602552450200711,negative,0,0,1,1
0.25,18.0,18.0,0.1,0.9,0.5,1.0,-7.607433300042801,negative,0,1,1,0
0.25,19.0,18.0,0.1,0.9,0.5,1.0,-7.611777792759386,negative,0,1,1,0
0.25,20.0,18.0,0.1,0.9,0.5,1.0,-7.615669734151328,negative,0,1,1,0
0.25,16.0,19.0,0.1,0.9,0.5,1.0,-5.747945445007868,negative,1,0,1,1
0.25,17.0,19.0,0.1,0.9,0.5,1.0,-7.669496739264182,negative,1,0,1,1
0.25,18.0,19.0,0.1,0.9,0.5,1.0,-8.05813953488372,negative,0,0,1,1
0.25,19.0,19.0,0.1,0.9,0.5,1.0,-8.062739585995399,negative,0,1,1,0
0.25,20.0,19.0,0.1,0.9,0.5,1.0,-8.066860465116278,negative,0,1,1,0
0.25,17.0,20.0,0.1,0.9,0.5,1.0,-6.393541660576648,negative,1,0,1,1
0.25,18.0,20.0,0.1,0.9,0.5,1.0,-8.31693617958554,negative,1,0,1,1
0.25,19.0,20.0,0.1,0.9,0.5,1.0,-8.513721085544288,negative,0,1,1,0
0.25,20.0,20.0,0.1,0.9,0.5,1.0,-8.518070902394104,negative,0,1,1,0
0.25,15.0,15.0,0.3,0.9,0.5,1.0,-3.405519742143434,negative,0,1,1,0
0.25,16.0,15.0,0.3,0.9,0.5,1.0,-3.4128959276018103,negative,0,1,1,0
0.25,17.0,15.0,0.3,0.9,0.5,1.0,-3.41938341601701,negative,0,1,1,0
0.25,18.0,15.0,0.3,0.9,0.5,1.0,-3.4251336898395737,negative,0,1,1,0
0.25,19.0,15.0,0.3,0.9,0.5,1.0,-3.4302656546489567,negative,0,1,1,0
0.25,20.0,15.0,0.3,0.9,0.5,1.0,-3.434873949579833,negative,0,1,1,0
0.25,15.0,16.0,0.3,0.9,0.5,1.0,-3.652574397732641,negative,0,0,1,1
0.25,16.0,16.0,0.3,0.9,0.5,1.0,-3.6604774535809015,negative,0,1,1,0
0.25,17.0,16.0,0.3,0.9,0.5,1.0,-3.6674283340257583,negative,0,1,1,0
0.25,18.0,16.0,0.3,0.9,0.5,1.0,-3.673589341692791,negative,0,1,1,0
0.25,19.0,16.0,0.3,0.9,0.5,1.0,-3.67908787541713,negative,0,1,1,0
0.25,20.0,16.0,0.3,0.9,0.5,1.0,-3.68402533427164,negative,0,1,1,0
0.25,15.0,17.0,0.3,0.9,0.5,1.0,-2.9247464863903234,negative,1,0,1,1
0.25,16.0,17.0,0.3,0.9,0.5,1.0,-3.908091908091908,negative,0,0,1,1
0.25,17.0,17.0,0.3,0.9,0.5,1.0,-3.915506180566422,negative,0,1,1,0
0.25,18.0,17.0,0.3,0.9,0.5,1.0,-3.922077922077923,negative,0,1,1,0
0.25,19.0,17.0,0.3,0.9,0.5,1.0,-3.9279430247172185,negative,0,1,1,0
0.25,20.0,17.0,0.3,0.9,0.5,1.0,-3.933209647495363,negative,0,1,1,0
0.25,16.0,18.0,0.3,0.9,0.5,1.0,-3.4223690420009416,negative,1,0,1,1
0.25,17.0,18.0,0.3,0.9,0.5,1.0,-4.163611501219601,negative,0,0,1,1
0.25,18.0,18.0,0.3,0.9,0.5,1.0,-4.170593976575571,negative,0,1,1,0
0.25,19.0,18.0,0.3,0.9,0.5,1.0,-4.176825648129823,negative,0,1,1,0
0.25,20.0,18.0,0.3,0.9,0.5,1.0,-4.182421434831601,negative,0,1,1,0
0.25,17.0,19.0,0.3,0.9,0.5,1.0,-3.921546651723173,negative,1,0,1,1
0.25,18.0,19.0,0.3,0.9,0.5,1.0,-4.419133192389007,negative,0,0,1,1
0.25,19.0,19.0,0.3,0.9,0.5,1.0,-4.425731432858214,negative,0,1,1,0
0.25,20.0,19.0,0.3,0.9,0.5,1.0,-4.431656383483626,negative,0,1,1,0
0.25,18.0,20.0,0.3,0.9,0.5,1.0,-4.422024108488195,negative,1,0,1,1
0.25,19.0,20.0,0.3,0.9,0.5,1.0,-4.674656923899482,negative,0,1,1,0
0.25,20.0,20.0,0.3,0.9,0.5,1.0,-4.680911038448528,negative,0,1,1,0
0.25,15.0,17.0,0.5,0.9,0.5,1.0,-0.8311688311688314,negative,0,0,0,0
0.25,15.0,18.0,0.5,0.9,0.5,1.0,-0.8865030674846612,negative,0,0,0,0
0.25,16.0,18.0,0.5,0.9,0.5,1.0,-0.8865030674846612,negative,0,0,0,0
0.25,15.0,19.0,0.5,0.9,0.5,1.0,-0.9418604651162789,negative,0,0,0,0
0.25,16.0,19.0,0.5,0.9,0.5,1.0,-0.9418604651162789,negative,0,0,0,0
0.25,17.0,19.0,0.5,0.9,0.5,1.0,-0.9418604651162789,negative,0,0,0,0
0.25,15.0,20.0,0.5,0.9,0.5,1.0,-0.997237569060772,negative,0,0,0,0
0.25,16.0,20.0,0.5,0.9,0.5,1.0,-0.997237569060772,negative,0,0,0,0
0.25,17.0,20.0,0.5,0.9,0.5,1.0,-0.997237569060772,negative,0,0,0,0
0.25,18.0,20.0,0.5,0.9,0.5,1.0,-0.997237569060772,negative,0,0,0,0
0.25,15.0,16.0,0.7,0.9,0.5,1.0,1.5611285266457675,positive,1,0,0,0
0.25,15.0,17.0,0.7,0.9,0.5,1.0,2.077922077922077,positive,0,0,0,0
0.25,16.0,17.0,0.7,0.9,0.5,1.0,1.6241368387709842,positive,1,0,0,0
0.25,15.0,18.0,0.7,0.9,0.5,1.0,2.2044060234244287,positive,0,0,0,0
0.25,16.0,18.0,0.7,0.9,0.5,1.0,2.2232530300763136,positive,0,0,0,0
0.25,17.0,18.0,0.7,0.9,0.5,1.0,1.6865383259290616,positive,1,0,0,0
0.25,15.0,19.0,0.7,0.9,0.5,1.0,2.330866807610993,positive,0,0,0,0
0.25,16.0,19.0,0.7,0.9,0.5,1.0,2.3508224617129887,positive,0,0,0,0
0.25,17.0,19.0,0.7,0.9,0.5,1.0,2.3684843624699283,positive,0,0,0,0
0.25,18.0,19.0,0.7,0.9,0.5,1.0,1.7484327603640046,positive,1,0,0,0
0.25,15.0,20.0,0.7,0.9,0.5,1.0,2.4573078854846817,positive,0,0,0,0
0.25,16.0,20.0,0.7,0.9,0.5,1.0,2.478372187036788,positive,0,0,0,0
0.25,17.0,20.0,0.7,0.9,0.5,1.0,2.4970153045024466,positive,0,0,0,0
0.25,18.0,20.0,0.7,0.9,0.5,1.0,2.51363199615662,positive,0,0,0,0
0.25,19.0,20.0,0.7,0.9,0.5,1.0,1.8098991855100544,positive,1,0,0,0
0.25,15.0,15.0,0.9,0.9,0.5,1.0,2.827624720774384,positive,1,1,0,1
0.25,15.0,16.0,0.9,0.9,0.5,1.0,4.036083224210678,positive,1,0,0,0
0.25,16.0,16.0,0.9,0.9,0.5,1.0,3.054187192118226,positive,1,1,0,1
0.25,15.0,17.0,0.9,0.9,0.5,1.0,4.839717244780534,positive,0,0,0,0
0.25,16.0,17.0,0.9,0.9,0.5,1.0,4.272727272727272,positive,1,0,0,0
0.25,17.0,17.0,0.9,0.9,0.5,1.0,3.281093438396809,positive,1,1,0,1
0.25,15.0,18.0,0.9,0.9,0.5,1.0,5.138813388211539,positive,0,0,0,0
0.25,16.0,18.0,0.9,0.9,0.5,1.0,5.1849255039439095,positive,0,0,0,0
0.25,17.0,18.0,0.9,0.9,0.5,1.0,4.508582063831256,positive,1,0,0,0
0.25,18.0,18.0,0.9,0.9,0.5,1.0,3.5082887351520697,positive,1,1,0,1
0.25,15.0,19.0,0.9,0.9,0.5,1.0,5.437886370326757,positive,0,0,0,0
0.25,16.0,19.0,0.9,0.9,0.5,1.0,5.486710963455149,positive,0,0,0,0
0.25,17.0,19.0,0.9,0.9,0.5,1.0,5.530049647243272,positive,0,0,0,0
0.25,18.0,19.0,0.9,0.9,0.5,1.0,4.743773709384792,positive,1,0,0,0
0.25,19.0,19.0,0.9,0.9,0.5,1.0,3.7357293868921775,positive,1,1,0,1
0.25,15.0,20.0,0.9,0.9,0.5,1.0,5.736939646129099,positive,0,0,0,0
0.25,16.0,20.0,0.9,0.9,0.5,1.0,5.788476716653513,positive,0,0,0,0
0.25,17.0,20.0,0.9,0.9,0.5,1.0,5.834223105096531,positive,0,0,0,0
0.25,18.0,20.0,0.9,0.9,0.5,1.0,5.875102856471142,positive,0,0,0,0
0.25,19.0,20.0,0.9,0.9,0.5,1.0,4.978402812656959,positive,1,0,0,0
0.25,20.0,20.0,0.9,0.9,0.5,1.0,3.963380082164616,positive,1,1,0,1
0.25,15.0,15.0,1.0,0.9,0.5,1.0,3.930481283422459,positive,1,1,0,1
0.25,15.0,16.0,1.0,0.9,0.5,1.0,5.260579937304075,positive,1,0,0,0
0.25,16.0,16.0,1.0,0.9,0.5,1.0,4.248570901714918,positive,1,1,0,1
0.25,15.0,17.0,1.0,0.9,0.5,1.0,6.1688311688311686,positive,0,0,0,0
0.25,16.0,17.0,1.0,0.9,0.5,1.0,5.590735467740815,positive,1,0,0,0
0.25,17.0,17.0,1.0,0.9,0.5,1.0,4.567230749048931,positive,1,1,0,1
0.25,15.0,18.0,1.0,0.9,0.5,1.0,6.550996932515339,positive,0,0,0,0
0.25,16.0,18.0,1.0,0.9,0.5,1.0,6.613496932515338,positive,0,0,0,0
0.25,17.0,18.0,1.0,0.9,0.5,1.0,5.920121459998762,positive,1,0,0,0
0.25,18.0,18.0,1.0,0.9,0.5,1.0,4.8863709748436905,positive,1,1,0,1
0.25,15.0,19.0,1.0,0.9,0.5,1.0,6.933139534883722,positive,0,0,0,0
0.25,16.0,19.0,1.0,0.9,0.5,1.0,6.999316005471956,positive,0,0,0,0
0.25,17.0,19.0,1.0,0.9,0.5,1.0,7.05813953488372,positive,0,0,0,0
0.25,18.0,19.0,1.0,0.9,0.5,1.0,6.248859463669743,positive,1,0,0,0
0.25,19.0,19.0,1.0,0.9,0.5,1.0,5.205919661733614,positive,1,1,0,1
0.25,20.0,19.0,1.0,0.9,0.5,1.0,4.146028390214435,positive,1,1,0,1
0.25,15.0,20.0,1.0,0.9,0.5,1.0,7.315262430939228,positive,0,0,0,0
0.25,16.0,20.0,1.0,0.9,0.5,1.0,7.385115372115698,positive,0,0,0,0
0.25,17.0,20.0,1.0,0.9,0.5,1.0,7.447206875383672,positive,0,0,0,0
0.25,18.0,20.0,1.0,0.9,0.5,1.0,7.502762430939227,positive,0,0,0,0
0.25,19.0,20.0,1.0,0.9,0.5,1.0,6.577046710195883,positive,1,0,0,0
0.25,20.0,20.0,1.0,0.9,0.5,1.0,5.525818564492599,positive,1,1,0,1
0.25,15.0,15.0,1.5,0.9,0.5,1.0,9.264705882352944,positive,1,1,0,1
0.25,16.0,15.0,1.5,0.9,0.5,1.0,8.265406162464986,positive,1,1,0,1
0.25,17.0,15.0,1.5,0.9,0.5,1.0,7.2286598850066355,positive,1,1,0,1
0.25,15.0,16.0,1.5,0.9,0.5,1.0,11.02578962619531,positive,1,0,0,0
0.25,16.0,16.0,1.5,0.9,0.5,1.0,10.049261083743842,positive,1,1,0,1
0.25,17.0,16.0,1.5,0.9,0.5,1.0,9.032927145449833,positive,1,1,0,1
0.25,18.0,16.0,1.5,0.9,0.5,1.0,7.982758620689658,positive,1,1,0,1
0.25,19.0,16.0,1.5,0.9,0.5,1.0,6.903589021815624,positive,1,1,0,1
0.25,15.0,17.0,1.5,0.9,0.5,1.0,12.345301757066466,positive,0,0,0,0
0.25,16.0,17.0,1.5,0.9,0.5,1.0,11.832405689548546,positive,1,0,0,0
0.25,17.0,17.0,1.5,0.9,0.5,1.0,10.836441753734988,positive,1,1,0,1
0.25,18.0,17.0,1.5,0.9,0.5,1.0,9.804638218923936,positive,1,1,0,1
0.25,19.0,17.0,1.5,0.9,0.5,1.0,8.742115027829316,positive,1,1,0,1
0.25,20.0,17.0,1.5,0.9,0.5,1.0,7.653061224489799,positive,1,1,0,1
0.25,15.0,18.0,1.5,0.9,0.5,1.0,13.113496932515345,positive,0,0,0,0
0.25,16.0,18.0,1.5,0.9,0.5,1.0,13.280163599182004,positive,0,0,0,0
0.25,17.0,18.0,1.5,0.9,0.5,1.0,12.63932838230546,positive,1,0,0,0
0.25,18.0,18.0,1.5,0.9,0.5,1.0,11.62585451358458,positive,1,1,0,1
0.25,19.0,18.0,1.5,0.9,0.5,1.0,10.57994240641042,positive,1,1,0,1
0.25,20.0,18.0,1.5,0.9,0.5,1.0,9.506015456935708,positive,1,1,0,1
0.25,15.0,19.0,1.5,0.9,0.5,1.0,13.88166894664843,positive,0,0,0,0
0.25,16.0,19.0,1.5,0.9,0.5,1.0,14.05813953488372,positive,0,0,0,0
0.25,17.0,19.0,1.5,0.9,0.5,1.0,14.216034271725826,positive,0,0,0,0
0.25,18.0,19.0,1.5,0.9,0.5,1.0,13.44651162790698,positive,1,0,0,0
0.25,19.0,19.0,1.5,0.9,0.5,1.0,12.4171808258187,positive,1,1,0,1
0.25,20.0,19.0,1.5,0.9,0.5,1.0,11.35835095137421,positive,1,1,0,1
0.25,15.0,20.0,1.5,0.9,0.5,1.0,14.649821254468645,positive,0,0,0,0
0.25,16.0,20.0,1.5,0.9,0.5,1.0,14.83609576427256,positive,0,0,0,0
0.25,17.0,20.0,1.5,0.9,0.5,1.0,15.002762430939228,positive,0,0,0,0
0.25,18.0,20.0,1.5,0.9,0.5,1.0,15.15276243093923,positive,0,0,0,0
0.25,19.0,20.0,1.5,0.9,0.5,1.0,14.253918141842377,positive,1,0,0,0
0.25,20.0,20.0,1.5,0.9,0.5,1.0,13.210160005740123,positive,1,1,0,1
0.25,15.0,15.0,2.0,0.9,0.5,1.0,14.101834282099938,positive,1,1,0,1
0.25,16.0,15.0,2.0,0.9,0.5,1.0,13.227479276939976,positive,1,1,0,1
0.25,17.0,15.0,2.0,0.9,0.5,1.0,12.300379506641365,positive,1,1,0,1
0.25,18.0,15.0,2.0,0.9,0.5,1.0,11.328069937652478,positive,1,1,0,1
0.25,19.0,15.0,2.0,0.9,0.5,1.0,10.316715542521994,positive,1,1,0,1
0.25,15.0,16.0,2.0,0.9,0.5,1.0,16.184649610678534,positive,1,0,0,0
0.25,16.0,16.0,2.0,0.9,0.5,1.0,15.34336397166442,positive,1,1,0,1
0.25,17.0,16.0,2.0,0.9,0.5,1.0,14.446051167964404,positive,1,1,0,1
0.25,18.0,16.0,2.0,0.9,0.5,1.0,13.500715080247891,positive,1,1,0,1
0.25,19.0,16.0,2.0,0.9,0.5,1.0,12.513904338153504,positive,1,1,0,1
0.25,20.0,16.0,2.0,0.9,0.5,1.0,11.49102867920878,positive,1,1,0,1
0.25,15.0,17.0,2.0,0.9,0.5,1.0,17.835497835497836,positive,0,0,0,0
0.25,16.0,17.0,2.0,0.9,0.5,1.0,17.458756862831564,positive,1,0,0,0
0.25,17.0,17.0,2.0,0.9,0.5,1.0,16.591202346041054,positive,1,1,0,1
0.25,18.0,17.0,2.0,0.9,0.5,1.0,15.672811059907833,positive,1,1,0,1
0.25,19.0,17.0,2.0,0.9,0.5,1.0,14.710515291160451,positive,1,1,0,1
0.25,20.0,17.0,2.0,0.9,0.5,1.0,13.710041711444235,positive,1,1,0,1
0.25,15.0,18.0,2.0,0.9,0.5,1.0,18.94683026584867,positive,0,0,0,0
0.25,16.0,18.0,2.0,0.9,0.5,1.0,19.24507587988376,positive,0,0,0,0
0.25,17.0,18.0,2.0,0.9,0.5,1.0,18.73591925588759,positive,1,0,0,0
0.25,18.0,18.0,2.0,0.9,0.5,1.0,17.844448842271916,positive,1,1,0,1
0.25,19.0,18.0,2.0,0.9,0.5,1.0,16.906644117805808,positive,1,1,0,1
0.25,20.0,18.0,2.0,0.9,0.5,1.0,15.928548688252352,positive,1,1,0,1
0.25,15.0,19.0,2.0,0.9,0.5,1.0,20.05813953488372,positive,0,0,0,0
0.25,16.0,19.0,2.0,0.9,0.5,1.0,20.37392900856793,positive,0,0,0,0
0.25,17.0,19.0,2.0,0.9,0.5,1.0,20.65813953488372,positive,0,0,0,0
0.25,18.0,19.0,2.0,0.9,0.5,1.0,20.01570035365984,positive,1,0,0,0
0.25,19.0,19.0,2.0,0.9,0.5,1.0,19.102366500716087,positive,1,1,0,1
0.25,20.0,19.0,2.0,0.9,0.5,1.0,18.14662904856649,positive,1,1,0,1
0.25,15.0,20.0,2.0,0.9,0.5,1.0,21.169429097605896,positive,0,0,0,0
0.25,16.0,20.0,2.0,0.9,0.5,1.0,21.502762430939228,positive,0,0,0,0
0.25,17.0,20.0,2.0,0.9,0.5,1.0,21.80276243093923,positive,0,0,0,0
0.25,18.0,20.0,2.0,0.9,0.5,1.0,22.0741910023678,positive,0,0,0,0
0.25,19.0,20.0,2.0,0.9,0.5,1.0,21.297743069619745,positive,1,0,0,0
0.25,20.0,20.0,2.0,0.9,0.5,1.0,20.36434643131117,positive,1,1,0,1
0.25,15.0,15.0,2.5,0.9,0.5,1.0,18.454088952654228,positive,1,1,0,1
0.25,16.0,15.0,2.5,0.9,0.5,1.0,17.735652797704446,positive,1,1,0,1
0.25,17.0,15.0,2.5,0.9,0.5,1.0,16.949853111976495,positive,1,1,0,1
0.25,18.0,15.0,2.5,0.9,0.5,1.0,16.105875831485584,positive,1,1,0,1
0.25,19.0,15.0,2.5,0.9,0.5,1.0,15.21130933815732,positive,1,1,0,1
0.25,20.0,15.0,2.5,0.9,0.5,1.0,14.27247728359636,positive,1,1,0,1
0.25,15.0,16.0,2.5,0.9,0.5,1.0,20.809171794077283,positive,1,0,0,0
0.25,16.0,16.0,2.5,0.9,0.5,1.0,20.13456686291001,positive,1,1,0,1
0.25,17.0,16.0,2.5,0.9,0.5,1.0,19.38844166766791,positive,1,1,0,1
0.25,18.0,16.0,2.5,0.9,0.5,1.0,18.58054897163392,positive,1,1,0,1
0.25,19.0,16.0,2.5,0.9,0.5,1.0,17.718945405346112,positive,1,1,0,1
0.25,20.0,16.0,2.5,0.9,0.5,1.0,16.8103448275862,positive,1,1,0,1
0.25,15.0,17.0,2.5,0.9,0.5,1.0,22.74777853725222,positive,0,0,0,0
0.25,16.0,17.0,2.5,0.9,0.5,1.0,22.533101045296164,positive,1,0,0,0
0.25,17.0,17.0,2.5,0.9,0.5,1.0,21.826628655896947,positive,1,1,0,1
0.25,18.0,17.0,2.5,0.9,0.5,1.0,21.054798859676904,positive,1,1,0,1
0.25,19.0,17.0,2.5,0.9,0.5,1.0,20.22613653578659,positive,1,1,0,1
0.25,20.0,17.0,2.5,0.9,0.5,1.0,19.347745750184767,positive,1,1,0,1
0.25,15.0,18.0,2.5,0.9,0.5,1.0,24.166128511462706,positive,0,0,0,0
0.25,16.0,18.0,2.5,0.9,0.5,1.0,24.61349693251534,positive,0,0,0,0
0.25,17.0,18.0,2.5,0.9,0.5,1.0,24.26448059397333,positive,1,0,0,0
0.25,18.0,18.0,2.5,0.9,0.5,1.0,23.528695604859,positive,1,1,0,1
0.25,19.0,18.0,2.5,0.9,0.5,1.0,22.732956430657936,positive,1,1,0,1
0.25,20.0,18.0,2.5,0.9,0.5,1.0,21.88475734450596,positive,1,1,0,1
0.25,15.0,19.0,2.5,0.9,0.5,1.0,25.584455324357403,positive,0,0,0,0
0.25,16.0,19.0,2.5,0.9,0.5,1.0,26.05813953488372,positive,0,0,0,0
0.25,17.0,19.0,2.5,0.9,0.5,1.0,26.48671096345515,positive,0,0,0,0
0.25,18.0,19.0,2.5,0.9,0.5,1.0,26.00229464239674,positive,1,0,0,0
0.25,19.0,19.0,2.5,0.9,0.5,1.0,25.239463365311103,positive,1,1,0,1
0.25,20.0,19.0,2.5,0.9,0.5,1.0,24.42144072603516,positive,1,1,0,1
0.25,15.0,20.0,2.5,0.9,0.5,1.0,27.002762430939228,positive,0,0,0,0
0.25,16.0,20.0,2.5,0.9,0.5,1.0,27.502762430939228,positive,0,0,0,0
0.25,17.0,20.0,2.5,0.9,0.5,1.0,27.955143383320177,positive,0,0,0,0
0.25,18.0,20.0,2.5,0.9,0.5,1.0,28.36639879457559,positive,0,0,0,0
0.25,19.0,20.0,2.5,0.9,0.5,1.0,27.74570402441955,positive,1,0,0,0
0.25,20.0,20.0,2.5,0.9,0.5,1.0,26.95784485469164,positive,1,1,0,1
0.25,15.0,15.0,3.0,0.9,0.5,1.0,22.380622837370243,positive,1,1,0,1
0.25,16.0,15.0,3.0,0.9,0.5,1.0,21.831067721206125,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.9,0.5,1.0,21.20053475935829,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.9,0.5,1.0,20.4995862795246,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.9,0.5,1.0,19.73702422145329,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.9,0.5,1.0,18.92024221453288,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.9,0.5,1.0,24.974645030425968,positive,1,0,0,0
0.25,16.0,16.0,3.0,0.9,0.5,1.0,24.4798609098812,positive,1,1,0,1
0.25,17.0,16.0,3.0,0.9,0.5,1.0,23.89913332104002,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.9,0.5,1.0,23.24367228150632,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.9,0.5,1.0,22.522819472616632,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.9,0.5,1.0,21.74442190669372,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.9,0.5,1.0,27.16883116883117,positive,0,0,0,0
0.25,16.0,17.0,3.0,0.9,0.5,1.0,27.1283422459893,positive,1,0,0,0
0.25,17.0,17.0,3.0,0.9,0.5,1.0,26.597402597402603,positive,1,1,0,1
0.25,18.0,17.0,3.0,0.9,0.5,1.0,25.98741156541669,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.9,0.5,1.0,25.308250572956457,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.9,0.5,1.0,24.568220015278847,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.9,0.5,1.0,28.86349693251534,positive,0,0,0,0
